timeframe,strategy_name,exit_model,trade_count,base_ppt_usd,base_max_dd_pct,engine_max_dd_pct,lot_for_target,dd_at_target_pct,meets_target_within_dd,max_lot_within_dd,max_ppt_usd_within_dd,profit_factor,win_rate,robust_score,parameter_set
M15,trend_pullback,mr_exit,2940,0.20538175298525144,60.22813837807198,59.792105275417654,0.073,68.62501877084391,False,0.0029,0.029425225621950584,1.2676453881260492,0.3408163265306122,18.320597275489447,"{""adx_threshold"": 18.0, ""atr_stop"": 3.0, ""atr_target"": 3.0, ""confirmation_bars"": 2, ""pullback_rsi"": 45.0, ""session_filter"": ""NY""}"
M15,trend_pullback,partial_tp_mr_time_stop,756,0.23644887498009873,194.06985307639988,194.06985307639988,0.0634,407.5026362575989,False,0.0025,0.0290125298825795,3.6983232768952465,0.4351851851851852,12.425438323760117,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 3.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 120, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,756,0.23644887498009873,194.06985307639988,194.06985307639988,0.0634,407.5026362575989,False,0.0025,0.0290125298825795,3.6983232768952465,0.4351851851851852,12.425438323760115,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 2.5, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 240, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,756,0.23644887498009873,194.06985307639988,194.06985307639988,0.0634,407.5026362575989,False,0.0025,0.0290125298825795,3.6983232768952465,0.4351851851851852,12.425438323760115,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 2.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 240, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,756,0.23644887498009873,194.06985307639988,194.06985307639988,0.0634,407.5026362575989,False,0.0025,0.0290125298825795,3.6983232768952465,0.4351851851851852,12.425438323760115,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 2.5, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 120, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,756,0.23644887498009873,194.06985307639988,194.06985307639988,0.0634,407.5026362575989,False,0.0025,0.0290125298825795,3.6983232768952465,0.4351851851851852,12.425438323760115,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 2.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 180, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,756,0.23644887498009873,194.06985307639988,194.06985307639988,0.0634,407.5026362575989,False,0.0025,0.0290125298825795,3.6983232768952465,0.4351851851851852,12.425438323760115,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 2.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 120, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,756,0.23644887498009873,194.06985307639988,194.06985307639988,0.0634,407.5026362575989,False,0.0025,0.0290125298825795,3.6983232768952465,0.4351851851851852,12.425438323760117,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 3.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 240, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,756,0.23644887498009873,194.06985307639988,194.06985307639988,0.0634,407.5026362575989,False,0.0025,0.0290125298825795,3.6983232768952465,0.4351851851851852,12.425438323760117,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 3.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 180, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,756,0.23644887498009873,194.06985307639988,194.06985307639988,0.0634,407.5026362575989,False,0.0025,0.0290125298825795,3.6983232768952465,0.4351851851851852,12.425438323760117,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 2.5, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 180, ""trail_mult"": 1.5}"
M15,trend_pullback,mr_exit,2618,0.22621626894262586,74.7750949481177,74.30634302441565,0.0663,86.2580724845149,False,0.0023,0.02561960710882897,1.2876263925627798,0.3315508021390374,19.296870887720942,"{""adx_threshold"": 20.0, ""atr_stop"": 3.0, ""atr_target"": 2.5, ""confirmation_bars"": 2, ""pullback_rsi"": 45.0, ""session_filter"": ""NY""}"
M15,trend_pullback,mr_exit,2618,0.22621626894262586,74.7750949481177,74.30634302441565,0.0663,86.2580724845149,False,0.0023,0.02561960710882897,1.2876263925627798,0.3315508021390374,19.29687088772094,"{""adx_threshold"": 20.0, ""atr_stop"": 3.0, ""atr_target"": 2.0, ""confirmation_bars"": 2, ""pullback_rsi"": 45.0, ""session_filter"": ""NY""}"
M15,trend_pullback,mr_exit,2618,0.22621626894262586,74.7750949481177,74.30634302441565,0.0663,86.2580724845149,False,0.0023,0.02561960710882897,1.2876263925627798,0.3315508021390374,19.29687088772094,"{""adx_threshold"": 20.0, ""atr_stop"": 3.0, ""atr_target"": 3.0, ""confirmation_bars"": 2, ""pullback_rsi"": 45.0, ""session_filter"": ""NY""}"
M15,trend_pullback,partial_tp_mr_time_stop,805,0.21938469283720138,205.03988506092134,205.03988506092134,0.0684,446.867101942073,False,0.0023,0.025427228017270643,3.5194003659386555,0.4012422360248447,10.61467446819461,"{""adx_threshold"": 25.0, ""atr_stop"": 2.0, ""atr_target"": 2.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 240, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,805,0.21938469283720138,205.03988506092134,205.03988506092134,0.0684,446.867101942073,False,0.0023,0.025427228017270643,3.5194003659386555,0.4012422360248447,10.61467446819461,"{""adx_threshold"": 25.0, ""atr_stop"": 2.0, ""atr_target"": 2.5, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 120, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,805,0.21938469283720138,205.03988506092134,205.03988506092134,0.0684,446.867101942073,False,0.0023,0.025427228017270643,3.5194003659386555,0.4012422360248447,10.61467446819461,"{""adx_threshold"": 25.0, ""atr_stop"": 2.0, ""atr_target"": 3.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 120, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,805,0.21938469283720138,205.03988506092134,205.03988506092134,0.0684,446.867101942073,False,0.0023,0.025427228017270643,3.5194003659386555,0.4012422360248447,10.61467446819461,"{""adx_threshold"": 25.0, ""atr_stop"": 2.0, ""atr_target"": 2.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 180, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,805,0.21938469283720138,205.03988506092134,205.03988506092134,0.0684,446.867101942073,False,0.0023,0.025427228017270643,3.5194003659386555,0.4012422360248447,10.61467446819461,"{""adx_threshold"": 25.0, ""atr_stop"": 2.0, ""atr_target"": 2.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 120, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,805,0.21938469283720138,205.03988506092134,205.03988506092134,0.0684,446.867101942073,False,0.0023,0.025427228017270643,3.5194003659386555,0.4012422360248447,10.61467446819461,"{""adx_threshold"": 25.0, ""atr_stop"": 2.0, ""atr_target"": 3.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 240, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,805,0.21938469283720138,205.03988506092134,205.03988506092134,0.0684,446.867101942073,False,0.0023,0.025427228017270643,3.5194003659386555,0.4012422360248447,10.61467446819461,"{""adx_threshold"": 25.0, ""atr_stop"": 2.0, ""atr_target"": 3.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 180, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,805,0.21938469283720138,205.03988506092134,205.03988506092134,0.0684,446.867101942073,False,0.0023,0.025427228017270643,3.5194003659386555,0.4012422360248447,10.61467446819461,"{""adx_threshold"": 25.0, ""atr_stop"": 2.0, ""atr_target"": 2.5, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 180, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,805,0.21938469283720138,205.03988506092134,205.03988506092134,0.0684,446.867101942073,False,0.0023,0.025427228017270643,3.5194003659386555,0.4012422360248447,10.61467446819461,"{""adx_threshold"": 25.0, ""atr_stop"": 2.0, ""atr_target"": 2.5, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 240, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,785,0.22288562305799903,224.45035681684718,224.45035681684718,0.0673,495.4550350992269,False,0.0021,0.02389338054218786,3.479544894727489,0.42929936305732486,11.488417985075326,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 2.5, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 240, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,785,0.22288562305799903,224.45035681684718,224.45035681684718,0.0673,495.4550350992269,False,0.0021,0.02389338054218786,3.479544894727489,0.42929936305732486,11.488417985075328,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 2.5, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 180, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,785,0.22288562305799903,224.45035681684718,224.45035681684718,0.0673,495.4550350992269,False,0.0021,0.02389338054218786,3.479544894727489,0.42929936305732486,11.488417985075328,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 3.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 120, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,785,0.22288562305799903,224.45035681684718,224.45035681684718,0.0673,495.4550350992269,False,0.0021,0.02389338054218786,3.479544894727489,0.42929936305732486,11.488417985075328,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 3.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 180, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,785,0.22288562305799903,224.45035681684718,224.45035681684718,0.0673,495.4550350992269,False,0.0021,0.02389338054218786,3.479544894727489,0.42929936305732486,11.488417985075328,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 3.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 240, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,785,0.22288562305799903,224.45035681684718,224.45035681684718,0.0673,495.4550350992269,False,0.0021,0.02389338054218786,3.479544894727489,0.42929936305732486,11.488417985075326,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 2.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 240, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,785,0.22288562305799903,224.45035681684718,224.45035681684718,0.0673,495.4550350992269,False,0.0021,0.02389338054218786,3.479544894727489,0.42929936305732486,11.488417985075326,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 2.5, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 120, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,785,0.22288562305799903,224.45035681684718,224.45035681684718,0.0673,495.4550350992269,False,0.0021,0.02389338054218786,3.479544894727489,0.42929936305732486,11.488417985075326,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 2.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 180, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,785,0.22288562305799903,224.45035681684718,224.45035681684718,0.0673,495.4550350992269,False,0.0021,0.02389338054218786,3.479544894727489,0.42929936305732486,11.488417985075326,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 2.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 120, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,872,0.20186735203839845,207.44419289565568,207.44419289565568,0.0743,458.49413922492033,False,0.0022,0.022695102445275315,2.729704075636637,0.41743119266055045,9.576435971704885,"{""adx_threshold"": 25.0, ""atr_stop"": 2.5, ""atr_target"": 2.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.5, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 180, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,872,0.20186735203839845,207.44419289565568,207.44419289565568,0.0743,458.49413922492033,False,0.0022,0.022695102445275315,2.729704075636637,0.41743119266055045,9.576435971704885,"{""adx_threshold"": 25.0, ""atr_stop"": 2.5, ""atr_target"": 2.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.5, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 120, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,872,0.20186735203839845,207.44419289565568,207.44419289565568,0.0743,458.49413922492033,False,0.0022,0.022695102445275315,2.729704075636637,0.41743119266055045,9.576435971704884,"{""adx_threshold"": 25.0, ""atr_stop"": 2.5, ""atr_target"": 3.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.5, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 240, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,872,0.20186735203839845,207.44419289565568,207.44419289565568,0.0743,458.49413922492033,False,0.0022,0.022695102445275315,2.729704075636637,0.41743119266055045,9.576435971704885,"{""adx_threshold"": 25.0, ""atr_stop"": 2.5, ""atr_target"": 2.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.5, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 240, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,872,0.20186735203839845,207.44419289565568,207.44419289565568,0.0743,458.49413922492033,False,0.0022,0.022695102445275315,2.729704075636637,0.41743119266055045,9.576435971704884,"{""adx_threshold"": 25.0, ""atr_stop"": 2.5, ""atr_target"": 2.5, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.5, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 120, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,872,0.20186735203839845,207.44419289565568,207.44419289565568,0.0743,458.49413922492033,False,0.0022,0.022695102445275315,2.729704075636637,0.41743119266055045,9.576435971704884,"{""adx_threshold"": 25.0, ""atr_stop"": 2.5, ""atr_target"": 2.5, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.5, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 240, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,872,0.20186735203839845,207.44419289565568,207.44419289565568,0.0743,458.49413922492033,False,0.0022,0.022695102445275315,2.729704075636637,0.41743119266055045,9.576435971704884,"{""adx_threshold"": 25.0, ""atr_stop"": 2.5, ""atr_target"": 3.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.5, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 120, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,872,0.20186735203839845,207.44419289565568,207.44419289565568,0.0743,458.49413922492033,False,0.0022,0.022695102445275315,2.729704075636637,0.41743119266055045,9.576435971704884,"{""adx_threshold"": 25.0, ""atr_stop"": 2.5, ""atr_target"": 3.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.5, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 180, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,872,0.20186735203839845,207.44419289565568,207.44419289565568,0.0743,458.49413922492033,False,0.0022,0.022695102445275315,2.729704075636637,0.41743119266055045,9.576435971704885,"{""adx_threshold"": 25.0, ""atr_stop"": 2.5, ""atr_target"": 2.5, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.5, ""pullback_rsi"": 35.0, ""session_filter"": ""London"", ""time_stop_minutes"": 180, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,887,0.20153897299875742,208.0684454380296,208.1548009589623,0.0744,458.7905642709155,False,0.0022,0.022536523587843145,3.238710242117476,0.4464487034949267,11.444367383854637,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 3.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London_NY"", ""time_stop_minutes"": 120, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,887,0.20153897299875742,208.0684454380296,208.1548009589623,0.0744,458.7905642709155,False,0.0022,0.022536523587843145,3.238710242117476,0.4464487034949267,11.444367383854637,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 2.5, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London_NY"", ""time_stop_minutes"": 180, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,887,0.20153897299875742,208.0684454380296,208.1548009589623,0.0744,458.7905642709155,False,0.0022,0.022536523587843145,3.238710242117476,0.4464487034949267,11.444367383854637,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 2.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London_NY"", ""time_stop_minutes"": 240, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,887,0.20153897299875742,208.0684454380296,208.1548009589623,0.0744,458.7905642709155,False,0.0022,0.022536523587843145,3.238710242117476,0.4464487034949267,11.444367383854638,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 2.5, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London_NY"", ""time_stop_minutes"": 120, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,887,0.20153897299875742,208.0684454380296,208.1548009589623,0.0744,458.7905642709155,False,0.0022,0.022536523587843145,3.238710242117476,0.4464487034949267,11.444367383854638,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 2.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London_NY"", ""time_stop_minutes"": 180, ""trail_mult"": 1.5}"
M15,trend_pullback,partial_tp_mr_time_stop,887,0.20153897299875742,208.0684454380296,208.1548009589623,0.0744,458.7905642709155,False,0.0022,0.022536523587843145,3.238710242117476,0.4464487034949267,11.444367383854638,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 2.5, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 35.0, ""session_filter"": ""London_NY"", ""time_stop_minutes"": 240, ""trail_mult"": 1.5}"
M15,trend_pullback,mr_exit,3014,0.18770228572328387,73.71012010800354,73.24032419773881,0.0799,85.97761516202443,False,0.0023,0.021684937280405263,1.2432678080770294,0.3364299933642999,17.490679953921166,"{""adx_threshold"": 18.0, ""atr_stop"": 3.0, ""atr_target"": 2.5, ""confirmation_bars"": 1, ""pullback_rsi"": 45.0, ""session_filter"": ""NY""}"
M15,trend_pullback,mr_exit,3014,0.18770228572328387,73.71012010800354,73.24032419773881,0.0799,85.97761516202443,False,0.0023,0.021684937280405263,1.2432678080770294,0.3364299933642999,17.49067995392116,"{""adx_threshold"": 18.0, ""atr_stop"": 3.0, ""atr_target"": 2.0, ""confirmation_bars"": 1, ""pullback_rsi"": 45.0, ""session_filter"": ""NY""}"
M15,trend_pullback,mr_exit,3014,0.18770228572328387,73.71012010800354,73.24032419773881,0.0799,85.97761516202443,False,0.0023,0.021684937280405263,1.2432678080770294,0.3364299933642999,17.49067995392116,"{""adx_threshold"": 18.0, ""atr_stop"": 3.0, ""atr_target"": 3.0, ""confirmation_bars"": 1, ""pullback_rsi"": 45.0, ""session_filter"": ""NY""}"
M15,trend_pullback,mr_exit,2690,0.1898345300959545,78.08521102149123,77.76984970582083,0.079,91.48152666798676,False,0.0022,0.020690173744344828,1.2402056433158248,0.33011152416356876,17.589572258360217,"{""adx_threshold"": 20.0, ""atr_stop"": 3.0, ""atr_target"": 2.5, ""confirmation_bars"": 1, ""pullback_rsi"": 45.0, ""session_filter"": ""NY""}"
M15,trend_pullback,mr_exit,2690,0.1898345300959545,78.08521102149123,77.76984970582083,0.079,91.48152666798676,False,0.0022,0.020690173744344828,1.2402056433158248,0.33011152416356876,17.589572258360214,"{""adx_threshold"": 20.0, ""atr_stop"": 3.0, ""atr_target"": 2.0, ""confirmation_bars"": 1, ""pullback_rsi"": 45.0, ""session_filter"": ""NY""}"
M15,trend_pullback,mr_exit,2690,0.1898345300959545,78.08521102149123,77.76984970582083,0.079,91.48152666798676,False,0.0022,0.020690173744344828,1.2402056433158248,0.33011152416356876,17.589572258360214,"{""adx_threshold"": 20.0, ""atr_stop"": 3.0, ""atr_target"": 3.0, ""confirmation_bars"": 1, ""pullback_rsi"": 45.0, ""session_filter"": ""NY""}"
M15,trend_pullback,mr_exit,1918,0.17795464345879405,78.52942985203373,78.49126796946386,0.0843,92.68709715814548,False,0.0022,0.019603776059812564,1.2123015610885275,0.32638164754953075,16.425503717144334,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 2.5, ""confirmation_bars"": 2, ""pullback_rsi"": 45.0, ""session_filter"": ""NY""}"
M15,trend_pullback,mr_exit,1918,0.17795464345879405,78.52942985203373,78.49126796946386,0.0843,92.68709715814548,False,0.0022,0.019603776059812564,1.2123015610885275,0.32638164754953075,16.425503717144334,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 3.0, ""confirmation_bars"": 2, ""pullback_rsi"": 45.0, ""session_filter"": ""NY""}"
M15,trend_pullback,mr_exit,1918,0.17795464345879405,78.52942985203373,78.49126796946386,0.0843,92.68709715814548,False,0.0022,0.019603776059812564,1.2123015610885275,0.32638164754953075,16.425503717144334,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 2.0, ""confirmation_bars"": 2, ""pullback_rsi"": 45.0, ""session_filter"": ""NY""}"
M5,trend_pullback,fixed_tp,7923,0.1302758106405291,15.59346719697627,15.59346719697627,0.1151,52.29854123174519,False,0.0556,0.3620152586489517,1.9164565382543812,0.7921241953805377,11.87688759002615,"{""adx_threshold"": 20, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY""}"
M5,trend_pullback,fixed_tp_plus_mr,7923,0.12973479482270364,13.790875555103984,13.790875555103966,0.1156,52.44960343525258,False,0.0556,0.3605118638110283,1.9229583563903287,0.7878328915814716,11.871849993866963,"{""adx_threshold"": 20, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY""}"
M5,trend_pullback,fixed_tp,7823,0.12763482208986354,15.59346719697627,15.59346719697627,0.1175,53.04431831612474,False,0.0556,0.3546763816267528,1.8920560635909172,0.7910008947973923,11.753609035373366,"{""adx_threshold"": 20, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY""}"
M5,trend_pullback,fixed_tp_plus_mr,7823,0.12708689056428116,14.067075465924683,14.067075465924662,0.118,53.20171837460863,False,0.0556,0.3531537691633926,1.8983634110589507,0.7866547360347693,11.748364555522581,"{""adx_threshold"": 20, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY""}"
M5,trend_pullback,fixed_tp,5254,0.12487122264253044,15.416616549365425,15.416616549365425,0.1201,57.02786720131269,False,0.0536,0.33439245233394516,1.8330159932522567,0.7866387514274839,11.670418035418653,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY""}"
M5,trend_pullback,fixed_tp_plus_mr,5254,0.12471162630857323,13.713864840108672,13.26009968435628,0.1203,57.08074992063471,False,0.0536,0.3339650695601876,1.8388693429602618,0.7830224590787971,11.674762049301032,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY""}"
