hour,base_candidates,accepted_candidates,acceptance_rate,timeframe,filter_preset,segment,experiment_name
23,357,0,0.0,M5,balanced,OOS,session_only
0,46,9,0.1956521739130435,M5,balanced,OOS,volume_only
1,426,39,0.09154929577464789,M5,balanced,OOS,volume_only
2,511,113,0.22113502935420742,M5,balanced,OOS,volume_only
3,509,345,0.6777996070726916,M5,balanced,OOS,volume_only
4,456,353,0.7741228070175439,M5,balanced,OOS,volume_only
5,476,207,0.43487394957983194,M5,balanced,OOS,volume_only
6,432,108,0.25,M5,balanced,OOS,volume_only
7,444,135,0.30405405405405406,M5,balanced,OOS,volume_only
8,405,227,0.5604938271604938,M5,balanced,OOS,volume_only
9,446,246,0.5515695067264574,M5,balanced,OOS,volume_only
10,443,291,0.6568848758465011,M5,balanced,OOS,volume_only
11,434,226,0.5207373271889401,M5,balanced,OOS,volume_only
12,388,200,0.5154639175257731,M5,balanced,OOS,volume_only
13,404,174,0.4306930693069307,M5,balanced,OOS,volume_only
14,487,293,0.6016427104722792,M5,balanced,OOS,volume_only
15,398,352,0.8844221105527639,M5,balanced,OOS,volume_only
16,253,236,0.932806324110672,M5,balanced,OOS,volume_only
17,86,83,0.9651162790697675,M5,balanced,OOS,volume_only
18,220,193,0.8772727272727273,M5,balanced,OOS,volume_only
19,385,280,0.7272727272727273,M5,balanced,OOS,volume_only
20,458,311,0.6790393013100436,M5,balanced,OOS,volume_only
21,370,229,0.6189189189189189,M5,balanced,OOS,volume_only
22,432,237,0.5486111111111112,M5,balanced,OOS,volume_only
23,357,31,0.08683473389355742,M5,balanced,OOS,volume_only
0,46,35,0.7608695652173914,M5,balanced,OOS,atr_only
1,426,198,0.4647887323943662,M5,balanced,OOS,atr_only
2,511,253,0.49510763209393344,M5,balanced,OOS,atr_only
3,509,366,0.7190569744597249,M5,balanced,OOS,atr_only
4,456,406,0.8903508771929824,M5,balanced,OOS,atr_only
5,476,371,0.7794117647058824,M5,balanced,OOS,atr_only
6,432,306,0.7083333333333334,M5,balanced,OOS,atr_only
7,444,219,0.49324324324324326,M5,balanced,OOS,atr_only
8,405,236,0.582716049382716,M5,balanced,OOS,atr_only
9,446,331,0.742152466367713,M5,balanced,OOS,atr_only
10,443,385,0.8690744920993227,M5,balanced,OOS,atr_only
11,434,390,0.8986175115207373,M5,balanced,OOS,atr_only
12,388,322,0.8298969072164949,M5,balanced,OOS,atr_only
13,404,312,0.7722772277227723,M5,balanced,OOS,atr_only
14,487,391,0.8028747433264887,M5,balanced,OOS,atr_only
15,398,368,0.9246231155778895,M5,balanced,OOS,atr_only
16,253,253,1.0,M5,balanced,OOS,atr_only
17,86,83,0.9651162790697675,M5,balanced,OOS,atr_only
18,220,217,0.9863636363636363,M5,balanced,OOS,atr_only
19,385,349,0.9064935064935065,M5,balanced,OOS,atr_only
20,458,325,0.7096069868995634,M5,balanced,OOS,atr_only
21,370,188,0.5081081081081081,M5,balanced,OOS,atr_only
22,432,156,0.3611111111111111,M5,balanced,OOS,atr_only
23,357,67,0.1876750700280112,M5,balanced,OOS,atr_only
0,46,13,0.2826086956521739,M5,balanced,OOS,adx_only
1,426,84,0.19718309859154928,M5,balanced,OOS,adx_only
2,511,111,0.2172211350293542,M5,balanced,OOS,adx_only
3,509,74,0.14538310412573674,M5,balanced,OOS,adx_only
4,456,71,0.15570175438596492,M5,balanced,OOS,adx_only
5,476,95,0.19957983193277312,M5,balanced,OOS,adx_only
6,432,123,0.2847222222222222,M5,balanced,OOS,adx_only
7,444,136,0.3063063063063063,M5,balanced,OOS,adx_only
8,405,76,0.18765432098765433,M5,balanced,OOS,adx_only
9,446,72,0.16143497757847533,M5,balanced,OOS,adx_only
10,443,99,0.2234762979683973,M5,balanced,OOS,adx_only
11,434,83,0.1912442396313364,M5,balanced,OOS,adx_only
12,388,81,0.20876288659793815,M5,balanced,OOS,adx_only
13,404,104,0.25742574257425743,M5,balanced,OOS,adx_only
14,487,84,0.17248459958932238,M5,balanced,OOS,adx_only
15,398,75,0.1884422110552764,M5,balanced,OOS,adx_only
16,253,46,0.18181818181818182,M5,balanced,OOS,adx_only
17,86,7,0.08139534883720931,M5,balanced,OOS,adx_only
18,220,21,0.09545454545454546,M5,balanced,OOS,adx_only
19,385,73,0.18961038961038962,M5,balanced,OOS,adx_only
20,458,79,0.17248908296943233,M5,balanced,OOS,adx_only
21,370,70,0.1891891891891892,M5,balanced,OOS,adx_only
22,432,77,0.17824074074074073,M5,balanced,OOS,adx_only
23,357,89,0.24929971988795518,M5,balanced,OOS,adx_only
0,46,8,0.17391304347826086,M5,balanced,OOS,volume_atr
1,426,29,0.06807511737089202,M5,balanced,OOS,volume_atr
2,511,96,0.18786692759295498,M5,balanced,OOS,volume_atr
3,509,290,0.5697445972495089,M5,balanced,OOS,volume_atr
4,456,333,0.7302631578947368,M5,balanced,OOS,volume_atr
5,476,193,0.4054621848739496,M5,balanced,OOS,volume_atr
6,432,103,0.23842592592592593,M5,balanced,OOS,volume_atr
7,444,88,0.1981981981981982,M5,balanced,OOS,volume_atr
8,405,166,0.40987654320987654,M5,balanced,OOS,volume_atr
9,446,205,0.45964125560538116,M5,balanced,OOS,volume_atr
10,443,265,0.5981941309255079,M5,balanced,OOS,volume_atr
11,434,216,0.4976958525345622,M5,balanced,OOS,volume_atr
12,388,180,0.4639175257731959,M5,balanced,OOS,volume_atr
13,404,146,0.3613861386138614,M5,balanced,OOS,volume_atr
14,487,257,0.5277207392197125,M5,balanced,OOS,volume_atr
15,398,340,0.8542713567839196,M5,balanced,OOS,volume_atr
16,253,236,0.932806324110672,M5,balanced,OOS,volume_atr
17,86,80,0.9302325581395349,M5,balanced,OOS,volume_atr
18,220,193,0.8772727272727273,M5,balanced,OOS,volume_atr
19,385,267,0.6935064935064935,M5,balanced,OOS,volume_atr
20,458,249,0.5436681222707423,M5,balanced,OOS,volume_atr
21,370,158,0.42702702702702705,M5,balanced,OOS,volume_atr
22,432,116,0.26851851851851855,M5,balanced,OOS,volume_atr
23,357,17,0.047619047619047616,M5,balanced,OOS,volume_atr
0,46,1,0.021739130434782608,M5,balanced,OOS,adaptive_quality
1,426,14,0.03286384976525822,M5,balanced,OOS,adaptive_quality
2,511,51,0.09980430528375733,M5,balanced,OOS,adaptive_quality
3,509,48,0.09430255402750491,M5,balanced,OOS,adaptive_quality
4,456,53,0.1162280701754386,M5,balanced,OOS,adaptive_quality
5,476,43,0.09033613445378151,M5,balanced,OOS,adaptive_quality
6,432,18,0.041666666666666664,M5,balanced,OOS,adaptive_quality
7,444,24,0.05405405405405406,M5,balanced,OOS,adaptive_quality
8,405,42,0.1037037037037037,M5,balanced,OOS,adaptive_quality
9,446,34,0.07623318385650224,M5,balanced,OOS,adaptive_quality
10,443,56,0.12641083521444696,M5,balanced,OOS,adaptive_quality
11,434,54,0.12442396313364056,M5,balanced,OOS,adaptive_quality
12,388,44,0.1134020618556701,M5,balanced,OOS,adaptive_quality
13,404,34,0.08415841584158416,M5,balanced,OOS,adaptive_quality
14,487,43,0.08829568788501027,M5,balanced,OOS,adaptive_quality
15,398,69,0.17336683417085427,M5,balanced,OOS,adaptive_quality
16,253,42,0.16600790513833993,M5,balanced,OOS,adaptive_quality
17,86,7,0.08139534883720931,M5,balanced,OOS,adaptive_quality
18,220,16,0.07272727272727272,M5,balanced,OOS,adaptive_quality
19,385,52,0.13506493506493505,M5,balanced,OOS,adaptive_quality
20,458,49,0.10698689956331878,M5,balanced,OOS,adaptive_quality
21,370,38,0.10270270270270271,M5,balanced,OOS,adaptive_quality
22,432,21,0.04861111111111111,M5,balanced,OOS,adaptive_quality
23,357,5,0.014005602240896359,M5,balanced,OOS,adaptive_quality
0,46,0,0.0,M5,balanced,OOS,session_plus_adaptive
1,426,0,0.0,M5,balanced,OOS,session_plus_adaptive
2,511,0,0.0,M5,balanced,OOS,session_plus_adaptive
3,509,0,0.0,M5,balanced,OOS,session_plus_adaptive
4,456,0,0.0,M5,balanced,OOS,session_plus_adaptive
5,476,0,0.0,M5,balanced,OOS,session_plus_adaptive
6,432,0,0.0,M5,balanced,OOS,session_plus_adaptive
7,444,24,0.05405405405405406,M5,balanced,OOS,session_plus_adaptive
8,405,42,0.1037037037037037,M5,balanced,OOS,session_plus_adaptive
9,446,34,0.07623318385650224,M5,balanced,OOS,session_plus_adaptive
10,443,56,0.12641083521444696,M5,balanced,OOS,session_plus_adaptive
11,434,54,0.12442396313364056,M5,balanced,OOS,session_plus_adaptive
12,388,44,0.1134020618556701,M5,balanced,OOS,session_plus_adaptive
13,404,34,0.08415841584158416,M5,balanced,OOS,session_plus_adaptive
14,487,43,0.08829568788501027,M5,balanced,OOS,session_plus_adaptive
15,398,69,0.17336683417085427,M5,balanced,OOS,session_plus_adaptive
16,253,42,0.16600790513833993,M5,balanced,OOS,session_plus_adaptive
17,86,7,0.08139534883720931,M5,balanced,OOS,session_plus_adaptive
18,220,16,0.07272727272727272,M5,balanced,OOS,session_plus_adaptive
19,385,52,0.13506493506493505,M5,balanced,OOS,session_plus_adaptive
20,458,49,0.10698689956331878,M5,balanced,OOS,session_plus_adaptive
21,370,0,0.0,M5,balanced,OOS,session_plus_adaptive
22,432,0,0.0,M5,balanced,OOS,session_plus_adaptive
23,357,0,0.0,M5,balanced,OOS,session_plus_adaptive
0,788,788,1.0,M5,strict,IS,baseline_all_day
1,1552,1552,1.0,M5,strict,IS,baseline_all_day
2,1664,1664,1.0,M5,strict,IS,baseline_all_day
3,1591,1591,1.0,M5,strict,IS,baseline_all_day
4,1593,1593,1.0,M5,strict,IS,baseline_all_day
5,1574,1574,1.0,M5,strict,IS,baseline_all_day
6,1535,1535,1.0,M5,strict,IS,baseline_all_day
7,1776,1776,1.0,M5,strict,IS,baseline_all_day
8,1687,1687,1.0,M5,strict,IS,baseline_all_day
9,1633,1633,1.0,M5,strict,IS,baseline_all_day
10,1564,1564,1.0,M5,strict,IS,baseline_all_day
11,1590,1590,1.0,M5,strict,IS,baseline_all_day
12,1893,1893,1.0,M5,strict,IS,baseline_all_day
13,1906,1906,1.0,M5,strict,IS,baseline_all_day
14,1413,1413,1.0,M5,strict,IS,baseline_all_day
15,825,825,1.0,M5,strict,IS,baseline_all_day
16,361,361,1.0,M5,strict,IS,baseline_all_day
17,494,494,1.0,M5,strict,IS,baseline_all_day
18,1220,1220,1.0,M5,strict,IS,baseline_all_day
19,1782,1782,1.0,M5,strict,IS,baseline_all_day
20,1626,1626,1.0,M5,strict,IS,baseline_all_day
21,1503,1503,1.0,M5,strict,IS,baseline_all_day
22,1426,1426,1.0,M5,strict,IS,baseline_all_day
23,1082,1082,1.0,M5,strict,IS,baseline_all_day
0,788,0,0.0,M5,strict,IS,session_only
1,1552,0,0.0,M5,strict,IS,session_only
2,1664,0,0.0,M5,strict,IS,session_only
3,1591,0,0.0,M5,strict,IS,session_only
4,1593,0,0.0,M5,strict,IS,session_only
5,1574,0,0.0,M5,strict,IS,session_only
6,1535,0,0.0,M5,strict,IS,session_only
7,1776,1776,1.0,M5,strict,IS,session_only
8,1687,1687,1.0,M5,strict,IS,session_only
9,1633,1633,1.0,M5,strict,IS,session_only
10,1564,1564,1.0,M5,strict,IS,session_only
11,1590,1590,1.0,M5,strict,IS,session_only
12,1893,1893,1.0,M5,strict,IS,session_only
13,1906,1906,1.0,M5,strict,IS,session_only
14,1413,1413,1.0,M5,strict,IS,session_only
15,825,825,1.0,M5,strict,IS,session_only
16,361,361,1.0,M5,strict,IS,session_only
17,494,494,1.0,M5,strict,IS,session_only
18,1220,1220,1.0,M5,strict,IS,session_only
19,1782,1782,1.0,M5,strict,IS,session_only
20,1626,1626,1.0,M5,strict,IS,session_only
21,1503,0,0.0,M5,strict,IS,session_only
22,1426,0,0.0,M5,strict,IS,session_only
23,1082,0,0.0,M5,strict,IS,session_only
0,788,23,0.02918781725888325,M5,strict,IS,volume_only
1,1552,60,0.03865979381443299,M5,strict,IS,volume_only
2,1664,281,0.16887019230769232,M5,strict,IS,volume_only
3,1591,508,0.3192960402262728,M5,strict,IS,volume_only
4,1593,499,0.31324544883866917,M5,strict,IS,volume_only
5,1574,184,0.11689961880559085,M5,strict,IS,volume_only
6,1535,113,0.0736156351791531,M5,strict,IS,volume_only
7,1776,284,0.15990990990990991,M5,strict,IS,volume_only
8,1687,617,0.3657379964433906,M5,strict,IS,volume_only
9,1633,792,0.484996938150643,M5,strict,IS,volume_only
10,1564,771,0.4929667519181586,M5,strict,IS,volume_only
11,1590,534,0.33584905660377357,M5,strict,IS,volume_only
12,1893,480,0.25356576862123614,M5,strict,IS,volume_only
13,1906,714,0.3746065057712487,M5,strict,IS,volume_only
14,1413,871,0.6164189667374381,M5,strict,IS,volume_only
15,825,726,0.88,M5,strict,IS,volume_only
16,361,327,0.9058171745152355,M5,strict,IS,volume_only
17,494,377,0.7631578947368421,M5,strict,IS,volume_only
18,1220,724,0.5934426229508196,M5,strict,IS,volume_only
19,1782,882,0.494949494949495,M5,strict,IS,volume_only
20,1626,561,0.34501845018450183,M5,strict,IS,volume_only
21,1503,346,0.23020625415834997,M5,strict,IS,volume_only
22,1426,192,0.13464235624123422,M5,strict,IS,volume_only
23,1082,24,0.022181146025878003,M5,strict,IS,volume_only
0,788,66,0.08375634517766498,M5,strict,IS,atr_only
1,1552,159,0.10244845360824742,M5,strict,IS,atr_only
2,1664,292,0.17548076923076922,M5,strict,IS,atr_only
3,1591,668,0.4198617221873036,M5,strict,IS,atr_only
4,1593,819,0.5141242937853108,M5,strict,IS,atr_only
5,1574,618,0.3926302414231258,M5,strict,IS,atr_only
6,1535,490,0.31921824104234525,M5,strict,IS,atr_only
7,1776,571,0.32150900900900903,M5,strict,IS,atr_only
8,1687,1005,0.5957320687611144,M5,strict,IS,atr_only
9,1633,1319,0.8077158603796694,M5,strict,IS,atr_only
10,1564,1299,0.8305626598465473,M5,strict,IS,atr_only
11,1590,1388,0.8729559748427673,M5,strict,IS,atr_only
12,1893,1587,0.838351822503962,M5,strict,IS,atr_only
13,1906,1527,0.8011542497376705,M5,strict,IS,atr_only
14,1413,1082,0.7657466383581033,M5,strict,IS,atr_only
15,825,639,0.7745454545454545,M5,strict,IS,atr_only
16,361,262,0.7257617728531855,M5,strict,IS,atr_only
17,494,352,0.7125506072874493,M5,strict,IS,atr_only
18,1220,953,0.7811475409836065,M5,strict,IS,atr_only
19,1782,1156,0.6487093153759821,M5,strict,IS,atr_only
20,1626,664,0.40836408364083643,M5,strict,IS,atr_only
21,1503,289,0.19228210246174318,M5,strict,IS,atr_only
22,1426,107,0.07503506311360449,M5,strict,IS,atr_only
23,1082,83,0.0767097966728281,M5,strict,IS,atr_only
0,788,35,0.044416243654822336,M5,strict,IS,adx_only
1,1552,156,0.10051546391752578,M5,strict,IS,adx_only
2,1664,175,0.10516826923076923,M5,strict,IS,adx_only
3,1591,182,0.11439346323067254,M5,strict,IS,adx_only
4,1593,228,0.1431261770244821,M5,strict,IS,adx_only
5,1574,233,0.1480304955527319,M5,strict,IS,adx_only
6,1535,272,0.1771986970684039,M5,strict,IS,adx_only
7,1776,314,0.1768018018018018,M5,strict,IS,adx_only
8,1687,246,0.14582098399525786,M5,strict,IS,adx_only
9,1633,229,0.14023270055113288,M5,strict,IS,adx_only
10,1564,234,0.149616368286445,M5,strict,IS,adx_only
11,1590,275,0.17295597484276728,M5,strict,IS,adx_only
12,1893,310,0.16376122556788167,M5,strict,IS,adx_only
13,1906,304,0.15949632738719832,M5,strict,IS,adx_only
14,1413,173,0.1224345364472753,M5,strict,IS,adx_only
15,825,100,0.12121212121212122,M5,strict,IS,adx_only
16,361,60,0.16620498614958448,M5,strict,IS,adx_only
17,494,112,0.22672064777327935,M5,strict,IS,adx_only
18,1220,227,0.1860655737704918,M5,strict,IS,adx_only
19,1782,264,0.14814814814814814,M5,strict,IS,adx_only
20,1626,239,0.14698646986469865,M5,strict,IS,adx_only
21,1503,187,0.12441783100465735,M5,strict,IS,adx_only
22,1426,178,0.12482468443197756,M5,strict,IS,adx_only
23,1082,154,0.1423290203327172,M5,strict,IS,adx_only
0,788,11,0.013959390862944163,M5,strict,IS,volume_atr
1,1552,27,0.017396907216494846,M5,strict,IS,volume_atr
2,1664,105,0.06310096153846154,M5,strict,IS,volume_atr
3,1591,305,0.19170333123821495,M5,strict,IS,volume_atr
4,1593,311,0.19522912743251727,M5,strict,IS,volume_atr
5,1574,126,0.08005082592121983,M5,strict,IS,volume_atr
6,1535,68,0.04429967426710098,M5,strict,IS,volume_atr
7,1776,156,0.08783783783783784,M5,strict,IS,volume_atr
8,1687,460,0.2726733847065797,M5,strict,IS,volume_atr
9,1633,653,0.3998775260257195,M5,strict,IS,volume_atr
10,1564,622,0.3976982097186701,M5,strict,IS,volume_atr
11,1590,468,0.2943396226415094,M5,strict,IS,volume_atr
12,1893,427,0.22556788166930797,M5,strict,IS,volume_atr
13,1906,614,0.32214060860440713,M5,strict,IS,volume_atr
14,1413,687,0.4861995753715499,M5,strict,IS,volume_atr
15,825,563,0.6824242424242424,M5,strict,IS,volume_atr
16,361,230,0.6371191135734072,M5,strict,IS,volume_atr
17,494,264,0.5344129554655871,M5,strict,IS,volume_atr
18,1220,575,0.4713114754098361,M5,strict,IS,volume_atr
19,1782,673,0.377665544332211,M5,strict,IS,volume_atr
20,1626,370,0.22755227552275523,M5,strict,IS,volume_atr
21,1503,154,0.10246174318030606,M5,strict,IS,volume_atr
22,1426,57,0.03997194950911641,M5,strict,IS,volume_atr
23,1082,7,0.006469500924214418,M5,strict,IS,volume_atr
0,788,0,0.0,M5,strict,IS,adaptive_quality
1,1552,3,0.0019329896907216496,M5,strict,IS,adaptive_quality
2,1664,17,0.010216346153846154,M5,strict,IS,adaptive_quality
3,1591,40,0.0251414204902577,M5,strict,IS,adaptive_quality
4,1593,61,0.038292529817953544,M5,strict,IS,adaptive_quality
5,1574,22,0.01397712833545108,M5,strict,IS,adaptive_quality
6,1535,21,0.013680781758957655,M5,strict,IS,adaptive_quality
7,1776,33,0.018581081081081082,M5,strict,IS,adaptive_quality
8,1687,53,0.03141671606401897,M5,strict,IS,adaptive_quality
9,1633,111,0.0679730557256583,M5,strict,IS,adaptive_quality
10,1564,103,0.06585677749360613,M5,strict,IS,adaptive_quality
11,1590,96,0.06037735849056604,M5,strict,IS,adaptive_quality
12,1893,90,0.04754358161648178,M5,strict,IS,adaptive_quality
13,1906,121,0.06348373557187828,M5,strict,IS,adaptive_quality
14,1413,77,0.05449398443029016,M5,strict,IS,adaptive_quality
15,825,72,0.08727272727272728,M5,strict,IS,adaptive_quality
16,361,41,0.11357340720221606,M5,strict,IS,adaptive_quality
17,494,54,0.10931174089068826,M5,strict,IS,adaptive_quality
18,1220,122,0.1,M5,strict,IS,adaptive_quality
19,1782,113,0.06341189674523008,M5,strict,IS,adaptive_quality
20,1626,75,0.046125461254612546,M5,strict,IS,adaptive_quality
21,1503,33,0.021956087824351298,M5,strict,IS,adaptive_quality
22,1426,19,0.01332398316970547,M5,strict,IS,adaptive_quality
23,1082,3,0.0027726432532347504,M5,strict,IS,adaptive_quality
0,788,0,0.0,M5,strict,IS,session_plus_adaptive
1,1552,0,0.0,M5,strict,IS,session_plus_adaptive
2,1664,0,0.0,M5,strict,IS,session_plus_adaptive
3,1591,0,0.0,M5,strict,IS,session_plus_adaptive
4,1593,0,0.0,M5,strict,IS,session_plus_adaptive
5,1574,0,0.0,M5,strict,IS,session_plus_adaptive
6,1535,0,0.0,M5,strict,IS,session_plus_adaptive
7,1776,33,0.018581081081081082,M5,strict,IS,session_plus_adaptive
8,1687,53,0.03141671606401897,M5,strict,IS,session_plus_adaptive
9,1633,111,0.0679730557256583,M5,strict,IS,session_plus_adaptive
10,1564,103,0.06585677749360613,M5,strict,IS,session_plus_adaptive
11,1590,96,0.06037735849056604,M5,strict,IS,session_plus_adaptive
12,1893,90,0.04754358161648178,M5,strict,IS,session_plus_adaptive
13,1906,121,0.06348373557187828,M5,strict,IS,session_plus_adaptive
14,1413,77,0.05449398443029016,M5,strict,IS,session_plus_adaptive
15,825,72,0.08727272727272728,M5,strict,IS,session_plus_adaptive
16,361,41,0.11357340720221606,M5,strict,IS,session_plus_adaptive
17,494,54,0.10931174089068826,M5,strict,IS,session_plus_adaptive
18,1220,122,0.1,M5,strict,IS,session_plus_adaptive
19,1782,113,0.06341189674523008,M5,strict,IS,session_plus_adaptive
20,1626,75,0.046125461254612546,M5,strict,IS,session_plus_adaptive
21,1503,0,0.0,M5,strict,IS,session_plus_adaptive
22,1426,0,0.0,M5,strict,IS,session_plus_adaptive
23,1082,0,0.0,M5,strict,IS,session_plus_adaptive
0,46,46,1.0,M5,strict,OOS,baseline_all_day
1,426,426,1.0,M5,strict,OOS,baseline_all_day
2,511,511,1.0,M5,strict,OOS,baseline_all_day
3,509,509,1.0,M5,strict,OOS,baseline_all_day
4,456,456,1.0,M5,strict,OOS,baseline_all_day
5,476,476,1.0,M5,strict,OOS,baseline_all_day
6,432,432,1.0,M5,strict,OOS,baseline_all_day
7,444,444,1.0,M5,strict,OOS,baseline_all_day
8,405,405,1.0,M5,strict,OOS,baseline_all_day
9,446,446,1.0,M5,strict,OOS,baseline_all_day
10,443,443,1.0,M5,strict,OOS,baseline_all_day
11,434,434,1.0,M5,strict,OOS,baseline_all_day
12,388,388,1.0,M5,strict,OOS,baseline_all_day
13,404,404,1.0,M5,strict,OOS,baseline_all_day
14,487,487,1.0,M5,strict,OOS,baseline_all_day
15,398,398,1.0,M5,strict,OOS,baseline_all_day
16,253,253,1.0,M5,strict,OOS,baseline_all_day
17,86,86,1.0,M5,strict,OOS,baseline_all_day
18,220,220,1.0,M5,strict,OOS,baseline_all_day
19,385,385,1.0,M5,strict,OOS,baseline_all_day
20,458,458,1.0,M5,strict,OOS,baseline_all_day
21,370,370,1.0,M5,strict,OOS,baseline_all_day
22,432,432,1.0,M5,strict,OOS,baseline_all_day
23,357,357,1.0,M5,strict,OOS,baseline_all_day
0,46,0,0.0,M5,strict,OOS,session_only
1,426,0,0.0,M5,strict,OOS,session_only
2,511,0,0.0,M5,strict,OOS,session_only
3,509,0,0.0,M5,strict,OOS,session_only
4,456,0,0.0,M5,strict,OOS,session_only
5,476,0,0.0,M5,strict,OOS,session_only
6,432,0,0.0,M5,strict,OOS,session_only
7,444,444,1.0,M5,strict,OOS,session_only
8,405,405,1.0,M5,strict,OOS,session_only
9,446,446,1.0,M5,strict,OOS,session_only
10,443,443,1.0,M5,strict,OOS,session_only
11,434,434,1.0,M5,strict,OOS,session_only
12,388,388,1.0,M5,strict,OOS,session_only
13,404,404,1.0,M5,strict,OOS,session_only
14,487,487,1.0,M5,strict,OOS,session_only
15,398,398,1.0,M5,strict,OOS,session_only
16,253,253,1.0,M5,strict,OOS,session_only
17,86,86,1.0,M5,strict,OOS,session_only
18,220,220,1.0,M5,strict,OOS,session_only
19,385,385,1.0,M5,strict,OOS,session_only
20,458,458,1.0,M5,strict,OOS,session_only
21,370,0,0.0,M5,strict,OOS,session_only
22,432,0,0.0,M5,strict,OOS,session_only
23,357,0,0.0,M5,strict,OOS,session_only
0,46,4,0.08695652173913043,M5,strict,OOS,volume_only
1,426,15,0.035211267605633804,M5,strict,OOS,volume_only
2,511,60,0.11741682974559686,M5,strict,OOS,volume_only
3,509,253,0.49705304518664045,M5,strict,OOS,volume_only
4,456,268,0.5877192982456141,M5,strict,OOS,volume_only
5,476,135,0.28361344537815125,M5,strict,OOS,volume_only
6,432,66,0.1527777777777778,M5,strict,OOS,volume_only
7,444,83,0.18693693693693694,M5,strict,OOS,volume_only
8,405,146,0.36049382716049383,M5,strict,OOS,volume_only
9,446,154,0.3452914798206278,M5,strict,OOS,volume_only
10,443,194,0.43792325056433407,M5,strict,OOS,volume_only
11,434,133,0.3064516129032258,M5,strict,OOS,volume_only
12,388,112,0.28865979381443296,M5,strict,OOS,volume_only
13,404,114,0.28217821782178215,M5,strict,OOS,volume_only
14,487,179,0.3675564681724846,M5,strict,OOS,volume_only
15,398,306,0.7688442211055276,M5,strict,OOS,volume_only
16,253,227,0.8972332015810277,M5,strict,OOS,volume_only
17,86,76,0.8837209302325582,M5,strict,OOS,volume_only
18,220,170,0.7727272727272727,M5,strict,OOS,volume_only
19,385,200,0.5194805194805194,M5,strict,OOS,volume_only
20,458,209,0.45633187772925765,M5,strict,OOS,volume_only
21,370,161,0.43513513513513513,M5,strict,OOS,volume_only
22,432,158,0.36574074074074076,M5,strict,OOS,volume_only
23,357,18,0.05042016806722689,M5,strict,OOS,volume_only
0,46,31,0.6739130434782609,M5,strict,OOS,atr_only
1,426,171,0.4014084507042254,M5,strict,OOS,atr_only
2,511,217,0.4246575342465753,M5,strict,OOS,atr_only
3,509,299,0.587426326129666,M5,strict,OOS,atr_only
4,456,338,0.7412280701754386,M5,strict,OOS,atr_only
5,476,305,0.6407563025210085,M5,strict,OOS,atr_only
6,432,237,0.5486111111111112,M5,strict,OOS,atr_only
7,444,142,0.31981981981981983,M5,strict,OOS,atr_only
8,405,174,0.42962962962962964,M5,strict,OOS,atr_only
9,446,283,0.6345291479820628,M5,strict,OOS,atr_only
10,443,329,0.7426636568848759,M5,strict,OOS,atr_only
11,434,316,0.728110599078341,M5,strict,OOS,atr_only
12,388,251,0.6469072164948454,M5,strict,OOS,atr_only
13,404,248,0.6138613861386139,M5,strict,OOS,atr_only
14,487,332,0.6817248459958932,M5,strict,OOS,atr_only
15,398,331,0.8316582914572864,M5,strict,OOS,atr_only
16,253,204,0.8063241106719368,M5,strict,OOS,atr_only
17,86,51,0.5930232558139535,M5,strict,OOS,atr_only
18,220,166,0.7545454545454545,M5,strict,OOS,atr_only
19,385,300,0.7792207792207793,M5,strict,OOS,atr_only
20,458,236,0.5152838427947598,M5,strict,OOS,atr_only
21,370,134,0.3621621621621622,M5,strict,OOS,atr_only
22,432,117,0.2708333333333333,M5,strict,OOS,atr_only
23,357,44,0.12324929971988796,M5,strict,OOS,atr_only
0,46,9,0.1956521739130435,M5,strict,OOS,adx_only
1,426,67,0.1572769953051643,M5,strict,OOS,adx_only
2,511,70,0.136986301369863,M5,strict,OOS,adx_only
3,509,46,0.09037328094302555,M5,strict,OOS,adx_only
4,456,34,0.07456140350877193,M5,strict,OOS,adx_only
5,476,74,0.15546218487394958,M5,strict,OOS,adx_only
6,432,85,0.19675925925925927,M5,strict,OOS,adx_only
7,444,100,0.22522522522522523,M5,strict,OOS,adx_only
8,405,60,0.14814814814814814,M5,strict,OOS,adx_only
9,446,58,0.13004484304932734,M5,strict,OOS,adx_only
10,443,68,0.15349887133182843,M5,strict,OOS,adx_only
11,434,66,0.15207373271889402,M5,strict,OOS,adx_only
12,388,48,0.12371134020618557,M5,strict,OOS,adx_only
13,404,71,0.17574257425742573,M5,strict,OOS,adx_only
14,487,60,0.12320328542094455,M5,strict,OOS,adx_only
15,398,45,0.11306532663316583,M5,strict,OOS,adx_only
16,253,28,0.11067193675889328,M5,strict,OOS,adx_only
17,86,7,0.08139534883720931,M5,strict,OOS,adx_only
18,220,19,0.08636363636363636,M5,strict,OOS,adx_only
19,385,49,0.12727272727272726,M5,strict,OOS,adx_only
20,458,56,0.1222707423580786,M5,strict,OOS,adx_only
21,370,53,0.14324324324324325,M5,strict,OOS,adx_only
22,432,66,0.1527777777777778,M5,strict,OOS,adx_only
23,357,45,0.12605042016806722,M5,strict,OOS,adx_only
0,46,2,0.043478260869565216,M5,strict,OOS,volume_atr
1,426,10,0.023474178403755867,M5,strict,OOS,volume_atr
2,511,52,0.10176125244618395,M5,strict,OOS,volume_atr
3,509,190,0.37328094302554027,M5,strict,OOS,volume_atr
4,456,222,0.4868421052631579,M5,strict,OOS,volume_atr
5,476,99,0.20798319327731093,M5,strict,OOS,volume_atr
