timeframe,strategy_name,exit_model,filter_preset,experiment_name,segment,split_time,row_count,base_candidate_count,accepted_candidate_count,candidate_acceptance_rate,trade_count,net_profit,profit_per_trade,profit_factor,win_rate,sharpe,sortino,max_drawdown,ending_balance,dominant_hour_trade_share,top_three_hours_trade_share,dominant_hour_pnl_share
M5,trend_pullback,fixed_tp_plus_mr,moderate,session_only,OOS,2025-07-23 07:55:00,71937,9266,5251,0.5666954457155191,2471,25203.873301810334,10.19986778705396,1.5298647737918547,0.5143666531768515,1.9142815088038316,26.729790972812285,35.5146470254221,26703.873301810334,0.09631728045325778,0.2715499797652772,0.547184282646791
M5,trend_pullback,fixed_tp_plus_mr,moderate,volume_only,OOS,2025-07-23 07:55:00,71937,9266,5411,0.5839628750269804,2700,22786.69611074074,8.439517078052127,1.3897973254731606,0.49333333333333335,1.6319401695331575,17.56649233473096,47.992162525080815,24286.69611074074,0.07666666666666666,0.2114814814814815,0.5502032365233622
M5,trend_pullback,fixed_tp_plus_mr,moderate,atr_only,OOS,2025-07-23 07:55:00,71937,9266,7411,0.7998057414202461,3579,29747.206714702945,8.311597293853854,1.4016350034404177,0.5079631181894384,2.1203613348211916,21.730302934960726,30.280780105884997,31247.206714702945,0.06398435317127689,0.18552668343112602,0.43787704339931754
M5,trend_pullback,fixed_tp_plus_mr,moderate,adx_only,OOS,2025-07-23 07:55:00,71937,9266,6064,0.6544355709043816,2926,28805.421324932955,9.844641601139083,1.5162082309726037,0.5109364319890636,2.066711889206852,25.28544054689873,55.427809157734686,30305.421324932955,0.05980861244019139,0.17019822282980177,0.46075443172372943
M5,trend_pullback,fixed_tp_plus_mr,moderate,volume_atr,OOS,2025-07-23 07:55:00,71937,9266,4959,0.5351823872221023,2484,21821.61347266368,8.784868547771207,1.3953124146671807,0.4895330112721417,1.564329278767606,17.562650064451955,37.895727780969096,23321.61347266368,0.08252818035426732,0.2214170692431562,0.5513534402906264
M5,trend_pullback,fixed_tp_plus_mr,moderate,adaptive_quality,OOS,2025-07-23 07:55:00,71937,9266,3306,0.3567882581480682,1684,22895.244443235497,13.595750857028206,1.6374183115865466,0.503562945368171,1.6518589423949248,24.24067459573708,43.29668187720365,24395.244443235497,0.07779097387173396,0.21199524940617578,0.5587137916487105
M5,trend_pullback,fixed_tp_plus_mr,moderate,session_plus_adaptive,OOS,2025-07-23 07:55:00,71937,9266,2195,0.2368875458666091,1058,19749.549072979353,18.66687057937557,1.9477562448442691,0.5245746691871456,1.5285627181296406,31.791631927091828,17.155196564604214,21249.549072979353,0.10775047258979206,0.31285444234404536,0.654090269685728
M5,trend_pullback,fixed_tp_plus_mr,balanced,baseline_all_day,IS,2025-07-23 07:55:00,287744,34078,34078,1.0,284,-525.226420392155,-1.8493888041977289,0.7828531546258195,0.528169014084507,-1.7641024518701791,-3.2113143354871725,51.297499814581215,974.773579607845,0.09859154929577464,0.24295774647887325,0.20409882430051712
M5,trend_pullback,fixed_tp_plus_mr,balanced,session_only,IS,2025-07-23 07:55:00,287744,34078,19770,0.5801396795586595,228,-528.8611874993967,-2.319566611839459,0.7673573411649997,0.5043859649122807,-1.7215048973743354,-3.678920838058855,47.32561835557306,971.1388125006033,0.14035087719298245,0.36403508771929827,0.4301652530060287
M5,trend_pullback,fixed_tp_plus_mr,balanced,volume_only,IS,2025-07-23 07:55:00,287744,34078,16964,0.49779916661775925,38,32988.684187380524,868.1232680889611,46.50133714415751,0.3157894736842105,0.9978511870216069,417.5852831184105,33.39438750796519,34488.684187380524,0.18421052631578946,0.5263157894736842,0.9986359783030985
M5,trend_pullback,fixed_tp_plus_mr,balanced,atr_only,IS,2025-07-23 07:55:00,287744,34078,21612,0.6341921474264922,142,-525.1002966140686,-3.697889412775131,0.6737305776573947,0.528169014084507,-2.0865244117835404,-5.067266820536161,47.14564307063906,974.8997033859314,0.1619718309859155,0.352112676056338,0.25880001253156437
M5,trend_pullback,fixed_tp_plus_mr,balanced,adx_only,IS,2025-07-23 07:55:00,287744,34078,7060,0.20717178238159517,58,-521.5837314889359,-8.99282295670579,0.49823553746702764,0.27586206896551724,-2.3756579902730364,-5.560087057703292,34.772248765929056,978.4162685110641,0.22413793103448276,0.43103448275862066,0.2829997721940507
M5,trend_pullback,fixed_tp_plus_mr,balanced,volume_atr,IS,2025-07-23 07:55:00,287744,34078,14387,0.42217853160396734,117,32964.92208927084,281.7514708484687,34.19465996409133,0.26495726495726496,0.9890408357031988,356.6963391972389,37.00229109393046,34464.92208927084,0.23076923076923078,0.4700854700854701,0.9996106736983317
M5,trend_pullback,fixed_tp_plus_mr,balanced,adaptive_quality,IS,2025-07-23 07:55:00,287744,34078,3477,0.10203063560068079,33,-519.2214471118132,-15.73398324581252,0.3208818310459747,0.15151515151515152,-3.076443960679257,-8.11389846956664,34.614763140787545,980.7785528881868,0.3333333333333333,0.5757575757575758,0.48234078980983136
M5,trend_pullback,fixed_tp_plus_mr,balanced,session_plus_adaptive,IS,2025-07-23 07:55:00,287744,34078,2859,0.08389576853101707,35,-541.8706386241001,-15.48201824640286,0.3381079934972018,0.17142857142857143,-3.012304932408711,-7.483693752993233,36.12470924160668,958.1293613758999,0.3142857142857143,0.6571428571428571,0.48234078980983136
M5,trend_pullback,fixed_tp_plus_mr,balanced,baseline_all_day,OOS,2025-07-23 07:55:00,71937,9266,9266,1.0,4383,31077.866290325088,7.090546723779395,1.3615756611874945,0.5026237736710016,2.209466567368245,21.1559956418433,58.01522333101027,32577.866290325088,0.055213324207164044,0.16290212183436004,0.42384731285236
M5,trend_pullback,fixed_tp_plus_mr,balanced,session_only,OOS,2025-07-23 07:55:00,71937,9266,5251,0.5666954457155191,2471,25203.873301810334,10.19986778705396,1.5298647737918547,0.5143666531768515,1.9142815088038316,26.729790972812285,35.5146470254221,26703.873301810334,0.09631728045325778,0.2715499797652772,0.547184282646791
M5,trend_pullback,fixed_tp_plus_mr,balanced,volume_only,OOS,2025-07-23 07:55:00,71937,9266,4918,0.5307576084610404,2459,22209.229240659617,9.031813436624489,1.411026182799342,0.49735664904432697,1.6706006064354326,17.70195533346225,46.208239088044245,23709.229240659617,0.0805205368035787,0.22163481089873932,0.5804147561604973
M5,trend_pullback,fixed_tp_plus_mr,balanced,atr_only,OOS,2025-07-23 07:55:00,71937,9266,6527,0.7044031944744226,3199,30042.090408746808,9.39108796772329,1.4504902444453491,0.5129728040012503,2.1453023908128004,22.725439019252782,28.39872779717571,31542.090408746808,0.07127227258518287,0.1959987496092529,0.4352079441238394
M5,trend_pullback,fixed_tp_plus_mr,balanced,adx_only,OOS,2025-07-23 07:55:00,71937,9266,1843,0.19889920138139436,1051,19761.989038293294,18.803034289527396,1.911770819956929,0.5014272121788773,1.4333481049139583,25.196918035969322,41.02703311269858,21261.989038293294,0.07611798287345385,0.20076117982873454,0.6643717783170363
M5,trend_pullback,fixed_tp_plus_mr,balanced,volume_atr,OOS,2025-07-23 07:55:00,71937,9266,4231,0.4566155838549536,2149,21111.476916233878,9.823860826539729,1.4333586404799612,0.4923220102373197,1.5909192097653282,17.955576386803596,51.99560933943216,22611.476916233878,0.09073987901349465,0.23871568171242438,0.5845262332848096
M5,trend_pullback,fixed_tp_plus_mr,balanced,adaptive_quality,OOS,2025-07-23 07:55:00,71937,9266,858,0.09259658968271099,552,17438.451414072013,31.591397489260892,2.3662200677960685,0.5090579710144928,1.333330297811223,28.168545027552316,27.202248398144008,18938.451414072013,0.08333333333333333,0.23369565217391305,0.7051750341300526
M5,trend_pullback,fixed_tp_plus_mr,balanced,session_plus_adaptive,OOS,2025-07-23 07:55:00,71937,9266,566,0.061083531189294195,350,14383.438331468933,41.09553808991124,2.986170691092112,0.5257142857142857,1.2820315872567878,37.51367403714033,22.629411820430047,15883.438331468933,0.12,0.32857142857142857,0.7882254691211088
M5,trend_pullback,fixed_tp_plus_mr,strict,baseline_all_day,IS,2025-07-23 07:55:00,287744,34078,34078,1.0,284,-525.226420392155,-1.8493888041977289,0.7828531546258195,0.528169014084507,-1.7641024518701791,-3.2113143354871725,51.297499814581215,974.773579607845,0.09859154929577464,0.24295774647887325,0.20409882430051712
M5,trend_pullback,fixed_tp_plus_mr,strict,session_only,IS,2025-07-23 07:55:00,287744,34078,19770,0.5801396795586595,228,-528.8611874993967,-2.319566611839459,0.7673573411649997,0.5043859649122807,-1.7215048973743354,-3.678920838058855,47.32561835557306,971.1388125006033,0.14035087719298245,0.36403508771929827,0.4301652530060287
M5,trend_pullback,fixed_tp_plus_mr,strict,volume_only,IS,2025-07-23 07:55:00,287744,34078,10890,0.3195610071013557,27,-508.2762873109323,-18.825047678182678,0.24135008706987895,0.2222222222222222,-3.7594451458643063,-11.670896995919197,33.88508582072882,991.7237126890677,0.25925925925925924,0.48148148148148145,0.6593877999440767
M5,trend_pullback,fixed_tp_plus_mr,strict,atr_only,IS,2025-07-23 07:55:00,287744,34078,17395,0.5104466224543693,137,-505.32437733026654,-3.688499104600486,0.6707140293526013,0.49635036496350365,-2.0542541037697553,-4.505954558792447,44.52282080220799,994.6756226697335,0.15328467153284672,0.34306569343065696,0.21807911568466326
M5,trend_pullback,fixed_tp_plus_mr,strict,adx_only,IS,2025-07-23 07:55:00,287744,34078,4887,0.14340630318680675,37,-503.0212336499426,-13.595168477025476,0.36618925557497134,0.21621621621621623,-2.844108467283855,-6.879665727231406,33.53474890999617,996.9787663500574,0.16216216216216217,0.3783783783783784,0.359023112899238
M5,trend_pullback,fixed_tp_plus_mr,strict,volume_atr,IS,2025-07-23 07:55:00,287744,34078,7933,0.2327894829508774,139,-559.8180055321245,-4.027467665698738,0.5591113948469102,0.2949640287769784,-2.6977702116429065,-4.99261408870193,38.9845708088189,940.1819944678755,0.11510791366906475,0.30935251798561153,0.4251797611117014
M5,trend_pullback,fixed_tp_plus_mr,strict,adaptive_quality,IS,2025-07-23 07:55:00,287744,34078,1380,0.04049533423322965,53,-525.2160816454625,-9.909737389537028,0.4791900000042467,0.2641509433962264,-2.4727443203360657,-7.4493272741632905,36.68706378111529,974.7839183545375,0.1320754716981132,0.3584905660377358,0.50273609380963
M5,trend_pullback,fixed_tp_plus_mr,strict,session_plus_adaptive,IS,2025-07-23 07:55:00,287744,34078,1161,0.034068900757086684,49,-515.1386832851222,-10.513034352757595,0.5030663788769679,0.2653061224489796,-2.2560441443657906,-8.38626131961375,36.032529306728875,984.8613167148778,0.24489795918367346,0.5102040816326531,1.0
M5,trend_pullback,fixed_tp_plus_mr,strict,baseline_all_day,OOS,2025-07-23 07:55:00,71937,9266,9266,1.0,4383,31077.866290325088,7.090546723779395,1.3615756611874945,0.5026237736710016,2.209466567368245,21.1559956418433,58.01522333101027,32577.866290325088,0.055213324207164044,0.16290212183436004,0.42384731285236
M5,trend_pullback,fixed_tp_plus_mr,strict,session_only,OOS,2025-07-23 07:55:00,71937,9266,5251,0.5666954457155191,2471,25203.873301810334,10.19986778705396,1.5298647737918547,0.5143666531768515,1.9142815088038316,26.729790972812285,35.5146470254221,26703.873301810334,0.09631728045325778,0.2715499797652772,0.547184282646791
M5,trend_pullback,fixed_tp_plus_mr,strict,volume_only,OOS,2025-07-23 07:55:00,71937,9266,3441,0.37135765162961365,178,-582.1631134321797,-3.2705792889448295,0.8481138380768721,0.5337078651685393,-0.9071526299783039,-1.9433887727524433,63.166868600364644,917.8368865678203,0.16853932584269662,0.34269662921348315,0.23985613736512904
M5,trend_pullback,fixed_tp_plus_mr,strict,atr_only,OOS,2025-07-23 07:55:00,71937,9266,5256,0.5672350528815022,2580,26440.19600629381,10.248137986935586,1.49422369070451,0.5166666666666667,1.8986865569439364,22.945752757802406,23.077283556386618,27940.19600629381,0.07519379844961241,0.20852713178294574,0.4885020162666595
M5,trend_pullback,fixed_tp_plus_mr,strict,adx_only,OOS,2025-07-23 07:55:00,71937,9266,1284,0.13857112022447657,739,19506.26681620586,26.395489602443657,2.3578665526934572,0.5223274695534507,1.418919680335219,31.5231508453312,30.102191007212497,21006.26681620586,0.07577807848443843,0.20162381596752368,0.6908217575842165
M5,trend_pullback,fixed_tp_plus_mr,strict,volume_atr,OOS,2025-07-23 07:55:00,71937,9266,2562,0.27649471184977337,135,-565.1401428288955,-4.18622328021404,0.8222833929713594,0.4962962962962963,-0.9599220559787994,-2.312928477290259,58.44549471607721,934.8598571711045,0.18518518518518517,0.37037037037037035,0.3010606043732875
M5,trend_pullback,fixed_tp_plus_mr,strict,adaptive_quality,OOS,2025-07-23 07:55:00,71937,9266,351,0.03788042305201813,62,12726.97666258061,205.27381713839694,9.280875155424958,0.3548387096774194,0.9680287520984043,97.4689110872263,44.94646265046398,14226.97666258061,0.16129032258064516,0.41935483870967744,0.9715643309704105
M5,trend_pullback,fixed_tp_plus_mr,strict,session_plus_adaptive,OOS,2025-07-23 07:55:00,71937,9266,247,0.026656593999568313,165,13441.626790913288,81.46440479341386,4.062250660373168,0.43636363636363634,1.0165745184600554,47.175508643523884,43.28685029127496,14941.626790913288,0.14545454545454545,0.37575757575757573,0.9233819923994394
