entry_hour,trades,net_pnl_cents,mean_pnl_cents,win_rate,timeframe,filter_preset,segment,experiment_name
5,16,49.25820798499444,3.0786379990621526,0.75,M5,loose,IS,baseline_all_day
6,9,-1.0162069479429192,-0.1129118831047688,0.5555555555555556,M5,loose,IS,baseline_all_day
7,13,37.84662543347167,2.911278879497821,0.6923076923076923,M5,loose,IS,baseline_all_day
8,21,36.63497042739891,1.74452240130471,0.5714285714285714,M5,loose,IS,baseline_all_day
9,11,-115.06200196958616,-10.460181997235106,0.2727272727272727,M5,loose,IS,baseline_all_day
10,8,-119.9713700357006,-14.996421254462575,0.125,M5,loose,IS,baseline_all_day
11,10,44.85373660546884,4.485373660546884,0.7,M5,loose,IS,baseline_all_day
12,14,34.11042555243057,2.436458968030755,0.6428571428571429,M5,loose,IS,baseline_all_day
13,28,104.26954547097012,3.7239123382489328,0.7142857142857143,M5,loose,IS,baseline_all_day
14,6,2.378415904368012,0.396402650728002,0.5,M5,loose,IS,baseline_all_day
17,14,5.535115951115586,0.3953654250796847,0.6428571428571429,M5,loose,IS,baseline_all_day
18,18,-330.1463758703221,-18.341465326129008,0.2777777777777778,M5,loose,IS,baseline_all_day
19,17,99.9534552390378,5.879615014061047,0.7058823529411765,M5,loose,IS,baseline_all_day
20,14,-30.816396936302226,-2.201171209735873,0.42857142857142855,M5,loose,IS,baseline_all_day
21,15,50.58090133699352,3.3720600891329013,0.7333333333333333,M5,loose,IS,baseline_all_day
22,10,26.89421337488966,2.689421337488966,0.7,M5,loose,IS,baseline_all_day
23,5,12.656545588988592,2.5313091177977185,0.6,M5,loose,IS,baseline_all_day
7,22,-40.16087356353182,-1.8254942528878102,0.5,M5,loose,IS,session_only
8,29,30.144484083912175,1.0394649684107646,0.5862068965517241,M5,loose,IS,session_only
9,16,-106.24840816267351,-6.640525510167095,0.375,M5,loose,IS,session_only
10,12,-164.62649197719657,-13.718874331433048,0.25,M5,loose,IS,session_only
11,12,37.02157201889804,3.0851310015748368,0.6666666666666666,M5,loose,IS,session_only
12,17,64.39310205173115,3.7878295324547735,0.6470588235294118,M5,loose,IS,session_only
13,32,5.980352158212554,0.18688600494414231,0.625,M5,loose,IS,session_only
14,15,-65.27536250187495,-4.35169083345833,0.26666666666666666,M5,loose,IS,session_only
15,2,-41.844283613581865,-20.922141806790933,0.0,M5,loose,IS,session_only
16,2,11.42892244741688,5.71446122370844,0.5,M5,loose,IS,session_only
17,14,5.535115951115586,0.3953654250796847,0.6428571428571429,M5,loose,IS,session_only
18,20,-306.87452275881697,-15.343726137940848,0.3,M5,loose,IS,session_only
19,19,116.63391618767491,6.138627167772364,0.6842105263157895,M5,loose,IS,session_only
20,16,-74.9687098206823,-4.685544363792644,0.375,M5,loose,IS,session_only
3,7,33489.64231640195,4784.23461662885,0.5714285714285714,M5,loose,IS,volume_only
5,2,-51.499965843277096,-25.749982921638548,0.0,M5,loose,IS,volume_only
10,2,-21.376452240165236,-10.688226120082618,0.0,M5,loose,IS,volume_only
11,2,1.48304143587211,0.741520717936055,0.5,M5,loose,IS,volume_only
12,4,-86.4490744856812,-21.6122686214203,0.0,M5,loose,IS,volume_only
13,4,-42.223473176313746,-10.555868294078437,0.25,M5,loose,IS,volume_only
17,7,-38.5514415356738,-5.507348790810544,0.5714285714285714,M5,loose,IS,volume_only
18,2,35.73017328259084,17.86508664129542,1.0,M5,loose,IS,volume_only
19,2,-88.37701688456946,-44.18850844228473,0.0,M5,loose,IS,volume_only
20,6,-211.85160277513205,-35.30860046252201,0.0,M5,loose,IS,volume_only
2,10,-33.16928822718182,-3.3169288227181823,0.2,M5,loose,IS,atr_only
3,18,-235.9843123901146,-13.11023957722859,0.2222222222222222,M5,loose,IS,atr_only
4,13,-77.14359138037707,-5.934122413875159,0.3076923076923077,M5,loose,IS,atr_only
5,18,46.26779375086244,2.5704329861590245,0.6666666666666666,M5,loose,IS,atr_only
6,7,-10.405462673074908,-1.4864946675821298,0.42857142857142855,M5,loose,IS,atr_only
7,5,15.881237042972316,3.176247408594463,0.8,M5,loose,IS,atr_only
8,17,41.025617625873565,2.413271625051386,0.5882352941176471,M5,loose,IS,atr_only
9,11,-115.06200196958616,-10.460181997235106,0.2727272727272727,M5,loose,IS,atr_only
10,8,-119.9713700357006,-14.996421254462575,0.125,M5,loose,IS,atr_only
11,10,44.85373660546884,4.485373660546884,0.7,M5,loose,IS,atr_only
12,14,34.11042555243057,2.436458968030755,0.6428571428571429,M5,loose,IS,atr_only
13,26,52.05753051857755,2.002212712252983,0.6923076923076923,M5,loose,IS,atr_only
14,4,20.35049100148626,5.087622750371565,0.75,M5,loose,IS,atr_only
17,14,5.535115951115586,0.3953654250796847,0.6428571428571429,M5,loose,IS,atr_only
18,16,-265.9000338197757,-16.61875211373598,0.3125,M5,loose,IS,atr_only
19,13,35.10554453305758,2.700426502542891,0.6153846153846154,M5,loose,IS,atr_only
20,3,21.37778600879301,7.12592866959767,0.6666666666666666,M5,loose,IS,atr_only
21,2,-1.22630264757845,-0.613151323789225,0.5,M5,loose,IS,atr_only
22,1,9.120485404810097,9.120485404810097,1.0,M5,loose,IS,atr_only
23,2,-5.374091738617608,-2.687045869308804,0.5,M5,loose,IS,atr_only
0,4,-26.404735652681666,-6.601183913170416,0.25,M5,loose,IS,adx_only
2,1,-5.719543285354121,-5.719543285354121,0.0,M5,loose,IS,adx_only
3,6,33523.14206151344,5587.190343585574,0.6666666666666666,M5,loose,IS,adx_only
5,4,-44.45759960842224,-11.11439990210556,0.25,M5,loose,IS,adx_only
6,2,6.318278442654446,3.159139221327223,0.5,M5,loose,IS,adx_only
10,2,-21.376452240165236,-10.688226120082618,0.0,M5,loose,IS,adx_only
11,3,-6.7106814177532215,-2.2368938059177403,0.3333333333333333,M5,loose,IS,adx_only
12,5,-94.70710592579508,-18.941421185159015,0.0,M5,loose,IS,adx_only
13,4,-44.13265833777132,-11.03316458444283,0.25,M5,loose,IS,adx_only
17,7,-38.5514415356738,-5.507348790810544,0.5714285714285714,M5,loose,IS,adx_only
18,2,35.73017328259084,17.86508664129542,1.0,M5,loose,IS,adx_only
19,2,-88.37701688456946,-44.18850844228473,0.0,M5,loose,IS,adx_only
20,6,-211.85160277513205,-35.30860046252201,0.0,M5,loose,IS,adx_only
3,12,-7.556323006842831,-0.6296935839035692,0.5,M5,loose,IS,volume_atr
5,7,-89.47613024824932,-12.782304321178474,0.0,M5,loose,IS,volume_atr
6,2,-13.134057569418474,-6.567028784709237,0.0,M5,loose,IS,volume_atr
7,6,-39.276758554874505,-6.546126425812417,0.0,M5,loose,IS,volume_atr
8,2,1.5109964739303905,0.7554982369651952,0.5,M5,loose,IS,volume_atr
9,3,-24.657220685876382,-8.219073561958794,0.0,M5,loose,IS,volume_atr
10,15,-41.58088445303292,-2.772058963535528,0.3333333333333333,M5,loose,IS,volume_atr
11,5,-22.01072344072145,-4.40214468814429,0.2,M5,loose,IS,volume_atr
12,6,-102.86643858501975,-17.144406430836625,0.0,M5,loose,IS,volume_atr
13,17,-103.64121704830723,-6.0965421793121894,0.17647058823529413,M5,loose,IS,volume_atr
14,4,-17.349553588878734,-4.337388397219684,0.25,M5,loose,IS,volume_atr
17,10,-20.708396598288346,-2.0708396598288346,0.6,M5,loose,IS,volume_atr
18,8,33542.1920404582,4192.774005057275,0.625,M5,loose,IS,volume_atr
19,3,-25.380346262627427,-8.460115420875809,0.0,M5,loose,IS,volume_atr
20,4,-74.2770085794973,-18.569252144874326,0.0,M5,loose,IS,volume_atr
3,12,-7.556323006842831,-0.6296935839035692,0.5,M5,loose,IS,adaptive_quality
5,7,-89.47613024824932,-12.782304321178474,0.0,M5,loose,IS,adaptive_quality
6,2,-13.134057569418474,-6.567028784709237,0.0,M5,loose,IS,adaptive_quality
7,4,-25.652101086138828,-6.413025271534707,0.0,M5,loose,IS,adaptive_quality
8,2,1.5109964739303905,0.7554982369651952,0.5,M5,loose,IS,adaptive_quality
9,3,-24.657220685876382,-8.219073561958794,0.0,M5,loose,IS,adaptive_quality
10,15,-41.58088445303292,-2.772058963535528,0.3333333333333333,M5,loose,IS,adaptive_quality
11,5,-22.01072344072145,-4.40214468814429,0.2,M5,loose,IS,adaptive_quality
12,7,-109.76196904898188,-15.680281292711697,0.0,M5,loose,IS,adaptive_quality
13,17,-103.64121704830723,-6.0965421793121894,0.17647058823529413,M5,loose,IS,adaptive_quality
14,4,-17.349553588878734,-4.337388397219684,0.25,M5,loose,IS,adaptive_quality
17,10,-20.708396598288346,-2.0708396598288346,0.6,M5,loose,IS,adaptive_quality
18,8,33542.1920404582,4192.774005057275,0.625,M5,loose,IS,adaptive_quality
19,3,-25.380346262627427,-8.460115420875809,0.0,M5,loose,IS,adaptive_quality
20,4,-74.2770085794973,-18.569252144874326,0.0,M5,loose,IS,adaptive_quality
7,4,-25.652101086138828,-6.413025271534707,0.0,M5,loose,IS,session_plus_adaptive
8,2,1.5109964739303905,0.7554982369651952,0.5,M5,loose,IS,session_plus_adaptive
9,3,-24.657220685876382,-8.219073561958794,0.0,M5,loose,IS,session_plus_adaptive
10,15,-84.99006140449637,-5.6660040936330915,0.3333333333333333,M5,loose,IS,session_plus_adaptive
11,1,-7.830544635853585,-7.830544635853585,0.0,M5,loose,IS,session_plus_adaptive
12,6,-166.65934300021945,-27.776557166703242,0.0,M5,loose,IS,session_plus_adaptive
13,15,-161.39776949468796,-10.759851299645865,0.06666666666666667,M5,loose,IS,session_plus_adaptive
14,5,12.634708639338896,2.5269417278677793,0.4,M5,loose,IS,session_plus_adaptive
17,10,-20.708396598288346,-2.0708396598288346,0.6,M5,loose,IS,session_plus_adaptive
18,8,33542.1920404582,4192.774005057275,0.625,M5,loose,IS,session_plus_adaptive
19,3,-25.380346262627427,-8.460115420875809,0.0,M5,loose,IS,session_plus_adaptive
20,4,-74.2770085794973,-18.569252144874326,0.0,M5,loose,IS,session_plus_adaptive
0,12,-442.5102566966234,-36.875854724718614,0.16666666666666666,M5,loose,OOS,baseline_all_day
1,188,187.65663984860112,0.9981736162159633,0.4521276595744681,M5,loose,OOS,baseline_all_day
2,222,13515.228909531816,60.87940950239557,0.44144144144144143,M5,loose,OOS,baseline_all_day
3,235,466.8972787293751,1.9867969307632982,0.4851063829787234,M5,loose,OOS,baseline_all_day
4,235,899.4661198895392,3.827515403785273,0.5063829787234042,M5,loose,OOS,baseline_all_day
5,242,3167.531112270499,13.088971538307847,0.5702479338842975,M5,loose,OOS,baseline_all_day
6,204,1102.3848219722731,5.403847166530751,0.5245098039215687,M5,loose,OOS,baseline_all_day
7,217,1000.9383168569184,4.6126189716908685,0.5253456221198156,M5,loose,OOS,baseline_all_day
8,193,523.0762906791006,2.7102398480782415,0.49222797927461137,M5,loose,OOS,baseline_all_day
9,195,1259.3772597336374,6.458344921710961,0.5538461538461539,M5,loose,OOS,baseline_all_day
10,206,825.0450317741161,4.005072969777262,0.5194174757281553,M5,loose,OOS,baseline_all_day
11,204,884.310007001468,4.334852975497392,0.4803921568627451,M5,loose,OOS,baseline_all_day
12,202,417.53457412009084,2.0670028421786677,0.48514851485148514,M5,loose,OOS,baseline_all_day
13,179,711.8951191467477,3.977067704730434,0.5307262569832403,M5,loose,OOS,baseline_all_day
14,209,432.45349859248563,2.069155495657826,0.4784688995215311,M5,loose,OOS,baseline_all_day
15,201,552.2768924559568,2.7476462311241634,0.5074626865671642,M5,loose,OOS,baseline_all_day
16,114,998.0980835251466,8.755246346711813,0.543859649122807,M5,loose,OOS,baseline_all_day
17,50,296.0185255633223,5.920370511266446,0.48,M5,loose,OOS,baseline_all_day
18,78,1103.0834745511038,14.142095827578254,0.5897435897435898,M5,loose,OOS,baseline_all_day
19,162,1062.669350781025,6.5596873505001545,0.5185185185185185,M5,loose,OOS,baseline_all_day
20,237,2481.081447889501,10.468698092360762,0.5569620253164557,M5,loose,OOS,baseline_all_day
21,208,-168.91367623631595,-0.8120849819053652,0.4519230769230769,M5,loose,OOS,baseline_all_day
22,222,-170.07330597534747,-0.7660959728619255,0.47297297297297297,M5,loose,OOS,baseline_all_day
23,168,-27.659225679344672,-0.16463824809133734,0.4523809523809524,M5,loose,OOS,baseline_all_day
7,222,13791.163332571696,62.12235735392656,0.5225225225225225,M5,loose,OOS,session_only
8,196,378.8896050686526,1.933110229942105,0.4897959183673469,M5,loose,OOS,session_only
9,201,1258.7225706541903,6.26230134653826,0.5472636815920398,M5,loose,OOS,session_only
10,206,698.9396320475316,3.3929108351821924,0.5145631067961165,M5,loose,OOS,session_only
11,203,841.8001112320962,4.146798577498011,0.47783251231527096,M5,loose,OOS,session_only
12,204,647.1722738998415,3.172413107352164,0.4950980392156863,M5,loose,OOS,session_only
13,177,453.8452987396522,2.5640977329923853,0.5084745762711864,M5,loose,OOS,session_only
14,211,464.5618081491466,2.201714730564676,0.4786729857819905,M5,loose,OOS,session_only
15,202,568.3956989987655,2.813840094053295,0.504950495049505,M5,loose,OOS,session_only
16,116,996.553888370272,8.590981796295448,0.5431034482758621,M5,loose,OOS,session_only
17,52,339.3718647438254,6.526382014304335,0.4807692307692308,M5,loose,OOS,session_only
18,79,1132.663727787367,14.33751554161224,0.5949367088607594,M5,loose,OOS,session_only
19,164,1151.7036037075104,7.022582949436039,0.5182926829268293,M5,loose,OOS,session_only
20,238,2480.0898858397886,10.420545738822641,0.5546218487394958,M5,loose,OOS,session_only
0,6,-391.9293748813834,-65.32156248023057,0.0,M5,loose,OOS,volume_only
1,30,-173.7133566045577,-5.790445220151923,0.3,M5,loose,OOS,volume_only
2,79,13304.026098455952,168.40539365134117,0.4177215189873418,M5,loose,OOS,volume_only
3,193,13.937055679361947,0.07221272372726398,0.46632124352331605,M5,loose,OOS,volume_only
4,215,892.4103672822912,4.1507458943362385,0.5069767441860465,M5,loose,OOS,volume_only
5,171,2851.375142028064,16.674708432912656,0.5789473684210527,M5,loose,OOS,volume_only
6,81,-50.640687830764364,-0.6251936769230169,0.48148148148148145,M5,loose,OOS,volume_only
7,94,94.07338331118808,1.0007806735232774,0.4574468085106383,M5,loose,OOS,volume_only
8,138,214.71560374951878,1.5559101720979622,0.4782608695652174,M5,loose,OOS,volume_only
9,148,963.6106972460584,6.510883089500394,0.5540540540540541,M5,loose,OOS,volume_only
10,164,436.9090468797276,2.6640795541446805,0.49390243902439024,M5,loose,OOS,volume_only
11,145,954.8466158153406,6.585149074588555,0.496551724137931,M5,loose,OOS,volume_only
12,117,-132.4509113982458,-1.1320590717798786,0.4358974358974359,M5,loose,OOS,volume_only
13,113,3.9739675939563313,0.035167854813772846,0.49557522123893805,M5,loose,OOS,volume_only
14,162,110.85510592885839,0.6842907773386321,0.4691358024691358,M5,loose,OOS,volume_only
15,180,335.5936869541529,1.8644093719675159,0.5,M5,loose,OOS,volume_only
16,111,855.2446867407889,7.704907087754855,0.5315315315315315,M5,loose,OOS,volume_only
17,49,338.9689422298943,6.917733514895803,0.4897959183673469,M5,loose,OOS,volume_only
18,71,1028.1743250939326,14.481328522449754,0.5915492957746479,M5,loose,OOS,volume_only
19,136,1064.0737498711223,7.824071690228841,0.5367647058823529,M5,loose,OOS,volume_only
20,191,1929.0898145824667,10.099946673206633,0.5549738219895288,M5,loose,OOS,volume_only
21,158,-572.0973489881817,-3.620869297393555,0.43670886075949367,M5,loose,OOS,volume_only
22,156,-82.6713103389011,-0.5299442970442377,0.46153846153846156,M5,loose,OOS,volume_only
23,25,198.43899538258484,7.937559815303393,0.48,M5,loose,OOS,volume_only
0,10,-377.2293481051747,-37.72293481051747,0.2,M5,loose,OOS,atr_only
1,122,310.541029304095,2.545418272984385,0.4426229508196721,M5,loose,OOS,atr_only
2,152,13496.941879105543,88.79567025727331,0.4407894736842105,M5,loose,OOS,atr_only
3,216,144.56453530377985,0.6692802560360178,0.47685185185185186,M5,loose,OOS,atr_only
4,227,1231.652789244099,5.425783212529071,0.5198237885462555,M5,loose,OOS,atr_only
5,236,3451.9181571580702,14.626771852364705,0.5805084745762712,M5,loose,OOS,atr_only
6,194,997.3472905619838,5.140965415267957,0.5309278350515464,M5,loose,OOS,atr_only
7,188,976.7959382093977,5.195723075581903,0.5372340425531915,M5,loose,OOS,atr_only
8,172,172.95096963322067,1.0055288932163993,0.47674418604651164,M5,loose,OOS,atr_only
9,182,1177.0107133495821,6.467091831591111,0.554945054945055,M5,loose,OOS,atr_only
10,199,760.7099168314016,3.8226628986502593,0.5175879396984925,M5,loose,OOS,atr_only
11,199,921.483806665974,4.6305718927938395,0.4824120603015075,M5,loose,OOS,atr_only
12,189,527.454663168246,2.7907654135886033,0.48677248677248675,M5,loose,OOS,atr_only
13,174,505.0173049598652,2.9023983043670416,0.5229885057471264,M5,loose,OOS,atr_only
14,197,212.9176366240972,1.080800185909123,0.467005076142132,M5,loose,OOS,atr_only
15,191,544.9751440874115,2.853273005693254,0.5078534031413613,M5,loose,OOS,atr_only
16,114,998.0980835251466,8.755246346711813,0.543859649122807,M5,loose,OOS,atr_only
17,50,296.0185255633223,5.920370511266446,0.48,M5,loose,OOS,atr_only
18,78,1103.0834745511038,14.142095827578254,0.5897435897435898,M5,loose,OOS,atr_only
19,156,1279.2744773713002,8.200477419046797,0.5384615384615384,M5,loose,OOS,atr_only
20,228,2567.146072099731,11.259412596928644,0.5657894736842105,M5,loose,OOS,atr_only
21,161,-126.43381206767117,-0.7853031805445414,0.453416149068323,M5,loose,OOS,atr_only
22,141,-364.7458451042712,-2.5868499652785193,0.45390070921985815,M5,loose,OOS,atr_only
23,78,675.0539225308057,8.654537468343664,0.5256410256410257,M5,loose,OOS,atr_only
0,12,-442.5102566966234,-36.875854724718614,0.16666666666666666,M5,loose,OOS,adx_only
1,133,734.6300575436089,5.5235342672451795,0.48872180451127817,M5,loose,OOS,adx_only
2,167,13861.165988088715,83.00099394065099,0.4550898203592814,M5,loose,OOS,adx_only
3,161,215.1877528220848,1.3365698933048746,0.453416149068323,M5,loose,OOS,adx_only
4,163,1107.6376006408009,6.7953227033177965,0.5214723926380368,M5,loose,OOS,adx_only
5,186,2818.679011143631,15.154188231955006,0.5860215053763441,M5,loose,OOS,adx_only
6,177,998.8575951217626,5.6432632492754955,0.5254237288135594,M5,loose,OOS,adx_only
7,168,311.3766990928434,1.8534327326954965,0.4880952380952381,M5,loose,OOS,adx_only
8,136,653.5525777761632,4.805533660118847,0.5220588235294118,M5,loose,OOS,adx_only
9,149,1116.0586515038267,7.49032652015991,0.5704697986577181,M5,loose,OOS,adx_only
10,173,1115.8293317445714,6.449880530315442,0.5375722543352601,M5,loose,OOS,adx_only
11,162,968.0962974024442,5.975903070385458,0.49382716049382713,M5,loose,OOS,adx_only
12,162,681.080336309069,4.204199606846105,0.5,M5,loose,OOS,adx_only
13,135,349.81981065717264,2.5912578567197975,0.5185185185185185,M5,loose,OOS,adx_only
14,147,978.3758172398848,6.655617804352958,0.5306122448979592,M5,loose,OOS,adx_only
15,133,377.8245554692694,2.8407861313478904,0.5263157894736842,M5,loose,OOS,adx_only
16,63,787.4463399552769,12.499148253258364,0.5873015873015873,M5,loose,OOS,adx_only
17,30,494.7214071689359,16.490713572297864,0.6,M5,loose,OOS,adx_only
18,59,698.146504785891,11.832991606540526,0.559322033898305,M5,loose,OOS,adx_only
19,133,598.5289759657098,4.500217864403833,0.49624060150375937,M5,loose,OOS,adx_only
20,183,1937.888309835198,10.58955360565682,0.5573770491803278,M5,loose,OOS,adx_only
21,175,-780.9498681549303,-4.462570675171031,0.41714285714285715,M5,loose,OOS,adx_only
22,166,-624.4999074773932,-3.7620476354059833,0.4397590361445783,M5,loose,OOS,adx_only
23,114,150.81607760022962,1.3229480491248211,0.4649122807017544,M5,loose,OOS,adx_only
0,6,-391.9293748813834,-65.32156248023057,0.0,M5,loose,OOS,volume_atr
1,27,-154.7426085965344,-5.731207725797571,0.2962962962962963,M5,loose,OOS,volume_atr
2,78,13314.830153766525,170.7029506893144,0.4230769230769231,M5,loose,OOS,volume_atr
3,189,526.2799417534825,2.7845499563676324,0.48677248677248675,M5,loose,OOS,volume_atr
4,213,784.1994320731192,3.681687474521686,0.5070422535211268,M5,loose,OOS,volume_atr
5,170,2935.211980787226,17.265952828160152,0.5823529411764706,M5,loose,OOS,volume_atr
6,79,12.289743670553435,0.15556637557662575,0.4936708860759494,M5,loose,OOS,volume_atr
7,88,151.40785506117027,1.7205438075132984,0.4659090909090909,M5,loose,OOS,volume_atr
8,128,-106.85537224569089,-0.8348075956694601,0.4609375,M5,loose,OOS,volume_atr
9,141,893.9046386498558,6.339749210282665,0.5531914893617021,M5,loose,OOS,volume_atr
10,161,471.1562043619324,2.9264360519374684,0.4968944099378882,M5,loose,OOS,volume_atr
11,142,975.7521658066617,6.871494125399026,0.5,M5,loose,OOS,volume_atr
12,115,-217.19196279433163,-1.8886257634289707,0.41739130434782606,M5,loose,OOS,volume_atr
13,109,-274.0532538851676,-2.514250035643739,0.45871559633027525,M5,loose,OOS,volume_atr
14,160,47.43510560431787,0.2964694100269867,0.45625,M5,loose,OOS,volume_atr
15,181,395.9939661779663,2.187811967834068,0.5027624309392266,M5,loose,OOS,volume_atr
16,112,947.2832308985471,8.457885990165598,0.5357142857142857,M5,loose,OOS,volume_atr
17,51,382.3222814103974,7.496515321772498,0.49019607843137253,M5,loose,OOS,volume_atr
18,72,1057.7545783301957,14.691035810141607,0.5972222222222222,M5,loose,OOS,volume_atr
19,139,1034.182641326688,7.44016288724236,0.5323741007194245,M5,loose,OOS,volume_atr
20,187,1969.7211257644449,10.533268052216282,0.5561497326203209,M5,loose,OOS,volume_atr
21,139,-639.1609498490197,-4.598280214741149,0.4172661870503597,M5,loose,OOS,volume_atr
22,108,-42.64478643652183,-0.3948591336714984,0.46296296296296297,M5,loose,OOS,volume_atr
23,18,243.25682542970753,13.514268079428197,0.5555555555555556,M5,loose,OOS,volume_atr
0,6,-391.9293748813834,-65.32156248023057,0.0,M5,loose,OOS,adaptive_quality
1,17,164.11387504801496,9.653757355765586,0.35294117647058826,M5,loose,OOS,adaptive_quality
2,64,13733.095497346749,214.57961714604295,0.4375,M5,loose,OOS,adaptive_quality
3,129,148.59846488810945,1.1519260844039492,0.43410852713178294,M5,loose,OOS,adaptive_quality
4,152,976.9913750749492,6.427574836019403,0.5131578947368421,M5,loose,OOS,adaptive_quality
5,128,2834.1647684140116,22.141912253234466,0.625,M5,loose,OOS,adaptive_quality
6,67,-112.38754390557915,-1.67742602844148,0.4626865671641791,M5,loose,OOS,adaptive_quality
7,66,-115.00781747229667,-1.742542688974192,0.4090909090909091,M5,loose,OOS,adaptive_quality
8,96,266.3260156884371,2.7742293300878864,0.4895833333333333,M5,loose,OOS,adaptive_quality
9,108,719.2047493727932,6.659303234933271,0.5555555555555556,M5,loose,OOS,adaptive_quality
10,134,851.642036153853,6.35553758323771,0.5223880597014925,M5,loose,OOS,adaptive_quality
11,115,1050.6862146794538,9.13640186677786,0.5217391304347826,M5,loose,OOS,adaptive_quality
12,92,116.4848612152673,1.2661397958181229,0.44565217391304346,M5,loose,OOS,adaptive_quality
13,89,-274.10419218284915,-3.0798223840769565,0.449438202247191,M5,loose,OOS,adaptive_quality
14,110,522.6540487773855,4.751400443430777,0.509090909090909,M5,loose,OOS,adaptive_quality
15,126,400.7305408760931,3.1804011180642306,0.5317460317460317,M5,loose,OOS,adaptive_quality
16,63,815.5277150694837,12.944884366182281,0.5873015873015873,M5,loose,OOS,adaptive_quality
17,31,581.025163016011,18.742747194064872,0.6129032258064516,M5,loose,OOS,adaptive_quality
18,55,654.4015335682161,11.898209701240292,0.5636363636363636,M5,loose,OOS,adaptive_quality
19,113,563.3474957527142,4.98537606860809,0.504424778761062,M5,loose,OOS,adaptive_quality
20,146,1909.5592344122633,13.07917283844016,0.5753424657534246,M5,loose,OOS,adaptive_quality
21,117,-1022.412597188968,-8.738569206743316,0.38461538461538464,M5,loose,OOS,adaptive_quality
22,80,-399.5062249394414,-4.993827811743017,0.4125,M5,loose,OOS,adaptive_quality
23,16,239.21998225459902,14.951248890912439,0.5625,M5,loose,OOS,adaptive_quality
7,66,13114.509901252495,198.70469547352266,0.4393939393939394,M5,loose,OOS,session_plus_adaptive
8,94,290.90994893570496,3.094786690805372,0.5,M5,loose,OOS,session_plus_adaptive
9,109,756.6767510821228,6.941988542037824,0.5596330275229358,M5,loose,OOS,session_plus_adaptive
10,134,851.642036153853,6.35553758323771,0.5223880597014925,M5,loose,OOS,session_plus_adaptive
11,115,1050.6862146794538,9.13640186677786,0.5217391304347826,M5,loose,OOS,session_plus_adaptive
12,92,116.4848612152673,1.2661397958181229,0.44565217391304346,M5,loose,OOS,session_plus_adaptive
13,89,-274.10419218284915,-3.0798223840769565,0.449438202247191,M5,loose,OOS,session_plus_adaptive
14,110,522.6540487773855,4.751400443430777,0.509090909090909,M5,loose,OOS,session_plus_adaptive
15,126,400.7305408760931,3.1804011180642306,0.5317460317460317,M5,loose,OOS,session_plus_adaptive
16,63,815.5277150694837,12.944884366182281,0.5873015873015873,M5,loose,OOS,session_plus_adaptive
17,31,581.025163016011,18.742747194064872,0.6129032258064516,M5,loose,OOS,session_plus_adaptive
18,55,654.4015335682161,11.898209701240292,0.5636363636363636,M5,loose,OOS,session_plus_adaptive
19,113,563.3474957527142,4.98537606860809,0.504424778761062,M5,loose,OOS,session_plus_adaptive
20,147,1917.208898981271,13.042237408035858,0.5714285714285714,M5,loose,OOS,session_plus_adaptive
0,4,-18.658059750159737,-4.664514937539934,0.25,M5,moderate,IS,baseline_all_day
1,1,5.905578070887714,5.905578070887714,1.0,M5,moderate,IS,baseline_all_day
2,16,-76.52244379037711,-4.782652736898569,0.375,M5,moderate,IS,baseline_all_day
3,20,-198.1857468245198,-9.90928734122599,0.25,M5,moderate,IS,baseline_all_day
4,14,-145.72555520825972,-10.408968229161408,0.21428571428571427,M5,moderate,IS,baseline_all_day
5,16,49.25820798499444,3.0786379990621526,0.75,M5,moderate,IS,baseline_all_day
6,9,-1.0162069479429192,-0.1129118831047688,0.5555555555555556,M5,moderate,IS,baseline_all_day
7,13,37.84662543347167,2.911278879497821,0.6923076923076923,M5,moderate,IS,baseline_all_day
8,21,36.63497042739891,1.74452240130471,0.5714285714285714,M5,moderate,IS,baseline_all_day
9,11,-115.06200196958616,-10.460181997235106,0.2727272727272727,M5,moderate,IS,baseline_all_day
10,8,-119.9713700357006,-14.996421254462575,0.125,M5,moderate,IS,baseline_all_day
11,10,44.85373660546884,4.485373660546884,0.7,M5,moderate,IS,baseline_all_day
12,14,34.11042555243057,2.436458968030755,0.6428571428571429,M5,moderate,IS,baseline_all_day
13,28,104.26954547097012,3.7239123382489328,0.7142857142857143,M5,moderate,IS,baseline_all_day
14,6,2.378415904368012,0.396402650728002,0.5,M5,moderate,IS,baseline_all_day
17,14,5.535115951115586,0.3953654250796847,0.6428571428571429,M5,moderate,IS,baseline_all_day
18,18,-330.1463758703221,-18.341465326129008,0.2777777777777778,M5,moderate,IS,baseline_all_day
19,17,99.9534552390378,5.879615014061047,0.7058823529411765,M5,moderate,IS,baseline_all_day
20,14,-30.816396936302226,-2.201171209735873,0.42857142857142855,M5,moderate,IS,baseline_all_day
21,15,50.58090133699352,3.3720600891329013,0.7333333333333333,M5,moderate,IS,baseline_all_day
22,10,26.89421337488966,2.689421337488966,0.7,M5,moderate,IS,baseline_all_day
23,5,12.656545588988592,2.5313091177977185,0.6,M5,moderate,IS,baseline_all_day
7,22,-40.16087356353182,-1.8254942528878102,0.5,M5,moderate,IS,session_only
8,29,30.144484083912175,1.0394649684107646,0.5862068965517241,M5,moderate,IS,session_only
9,16,-106.24840816267351,-6.640525510167095,0.375,M5,moderate,IS,session_only
10,12,-164.62649197719657,-13.718874331433048,0.25,M5,moderate,IS,session_only
