timeframe,strategy_name,exit_model,parameter_set,profit_factor,sharpe,sortino,calmar,max_drawdown,expectancy,win_rate,trade_count,profit_per_trade,parameter_stability_score,robust_score,leg_c_lot_rule
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.5, ""confirmation_bars"": 2, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 90, ""trail_mult"": 2.5}",3.071639389757537,0.8708197810867738,43.97993706613677,9.305663251409086,933.22581071049,87.01688509013086,0.45023380093520377,1497,87.01688509013086,38.26507081762372,48.289519527427984,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 60, ""trail_mult"": 2.5}",3.1046549169267945,0.8800863760036937,45.490093546935384,9.7848308820656,896.9655451531145,86.32776557078364,0.45114754098360654,1525,86.32776557078364,38.26507081762374,48.054930801090315,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.5, ""confirmation_bars"": 1, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 60, ""trail_mult"": 2.5}",3.1046549169267945,0.8800863760036937,45.490093546935384,9.7848308820656,896.9655451531145,86.32776557078364,0.45114754098360654,1525,86.32776557078364,38.26507081762374,48.054930801090315,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 30, ""trail_mult"": 2.5}",3.1046549169267945,0.8800863760036937,45.490093546935384,9.7848308820656,896.9655451531145,86.32776557078364,0.45114754098360654,1525,86.32776557078364,38.26507081762372,48.0549308010903,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 90, ""trail_mult"": 2.5}",3.1046549169267945,0.8800863760036937,45.490093546935384,9.7848308820656,896.9655451531145,86.32776557078364,0.45114754098360654,1525,86.32776557078364,38.26507081762372,48.0549308010903,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.5, ""confirmation_bars"": 1, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 30, ""trail_mult"": 2.5}",3.1046549169267945,0.8800863760036937,45.490093546935384,9.7848308820656,896.9655451531145,86.32776557078364,0.45114754098360654,1525,86.32776557078364,38.26507081762372,48.0549308010903,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.5, ""confirmation_bars"": 1, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 90, ""trail_mult"": 2.5}",3.1046549169267945,0.8800863760036937,45.490093546935384,9.7848308820656,896.9655451531145,86.32776557078364,0.45114754098360654,1525,86.32776557078364,38.26507081762372,48.0549308010903,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 30, ""trail_mult"": 2.0}",3.2777086122791186,0.8807337644224004,49.56063661341817,7.534932058343124,1165.541663885607,85.43071253449652,0.45590142671854733,1542,85.43071253449652,3.5898867101291643,32.17174012908773,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 90, ""trail_mult"": 2.0}",3.2777086122791186,0.8807337644224004,49.56063661341817,7.534932058343124,1165.541663885607,85.43071253449652,0.45590142671854733,1542,85.43071253449652,3.5898867101291643,32.17174012908773,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.5, ""confirmation_bars"": 2, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 30, ""trail_mult"": 2.0}",3.2777086122791186,0.8807337644224004,49.56063661341817,7.534932058343124,1165.541663885607,85.43071253449652,0.45590142671854733,1542,85.43071253449652,3.5898867101291643,32.17174012908773,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.5, ""confirmation_bars"": 2, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 90, ""trail_mult"": 2.0}",3.2777086122791186,0.8807337644224004,49.56063661341817,7.534932058343124,1165.541663885607,85.43071253449652,0.45590142671854733,1542,85.43071253449652,3.5898867101291643,32.17174012908773,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 60, ""trail_mult"": 2.0}",3.2777086122791186,0.8807337644224004,49.56063661341817,7.534932058343124,1165.541663885607,85.43071253449652,0.45590142671854733,1542,85.43071253449652,3.5898867101291536,32.17174012908772,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.5, ""confirmation_bars"": 2, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 60, ""trail_mult"": 2.0}",3.2777086122791186,0.8807337644224004,49.56063661341817,7.534932058343124,1165.541663885607,85.43071253449652,0.45590142671854733,1542,85.43071253449652,3.5898867101291536,32.17174012908772,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 30, ""trail_mult"": 2.0}",3.2806247368013297,0.8857159331068681,50.51739535878252,7.908847055767288,1116.7216409112682,84.54352899010239,0.4582003828972559,1567,84.54352899010239,3.5898867101291643,31.86180911345422,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 90, ""trail_mult"": 2.0}",3.2806247368013297,0.8857159331068681,50.51739535878252,7.908847055767288,1116.7216409112682,84.54352899010239,0.4582003828972559,1567,84.54352899010239,3.5898867101291643,31.86180911345422,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.5, ""confirmation_bars"": 1, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 30, ""trail_mult"": 2.0}",3.2806247368013297,0.8857159331068681,50.51739535878252,7.908847055767288,1116.7216409112682,84.54352899010239,0.4582003828972559,1567,84.54352899010239,3.5898867101291643,31.86180911345422,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.5, ""confirmation_bars"": 1, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 90, ""trail_mult"": 2.0}",3.2806247368013297,0.8857159331068681,50.51739535878252,7.908847055767288,1116.7216409112682,84.54352899010239,0.4582003828972559,1567,84.54352899010239,3.5898867101291643,31.86180911345422,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 60, ""trail_mult"": 2.0}",3.2806247368013297,0.8857159331068681,50.51739535878252,7.908847055767288,1116.7216409112682,84.54352899010239,0.4582003828972559,1567,84.54352899010239,3.5898867101291536,31.861809113454218,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 3.0, ""atr_target"": 1.5, ""confirmation_bars"": 1, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 60, ""trail_mult"": 2.0}",3.2806247368013297,0.8857159331068681,50.51739535878252,7.908847055767288,1116.7216409112682,84.54352899010239,0.4582003828972559,1567,84.54352899010239,3.5898867101291536,31.861809113454218,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 2.5, ""atr_target"": 1.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 30, ""trail_mult"": 2.5}",2.9772735522779588,0.8523935699033868,48.39165399302883,6.828501000607699,1244.8450164281226,82.1032721211939,0.42691564713457825,1553,82.1032721211939,36.53710188817108,45.77329580255044,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 2.5, ""atr_target"": 1.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 60, ""trail_mult"": 2.5}",2.9772735522779588,0.8523935699033868,48.39165399302883,6.828501000607699,1244.8450164281226,82.1032721211939,0.42691564713457825,1553,82.1032721211939,36.53710188817108,45.77329580255044,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 2.5, ""atr_target"": 1.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 90, ""trail_mult"": 2.5}",2.9772735522779588,0.8523935699033868,48.39165399302883,6.828501000607699,1244.8450164281226,82.1032721211939,0.42691564713457825,1553,82.1032721211939,36.53710188817108,45.77329580255044,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 2.5, ""atr_target"": 1.5, ""confirmation_bars"": 2, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 30, ""trail_mult"": 2.5}",2.9772735522779588,0.8523935699033868,48.39165399302883,6.828501000607699,1244.8450164281226,82.1032721211939,0.42691564713457825,1553,82.1032721211939,36.53710188817108,45.77329580255044,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 2.5, ""atr_target"": 1.5, ""confirmation_bars"": 2, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 60, ""trail_mult"": 2.5}",2.9772735522779588,0.8523935699033868,48.39165399302883,6.828501000607699,1244.8450164281226,82.1032721211939,0.42691564713457825,1553,82.1032721211939,36.53710188817108,45.77329580255044,A_if_A_hits_first_else_B
M5,trend_pullback,partial_tp_mr_time_stop,"{""adx_threshold"": 25, ""atr_stop"": 2.5, ""atr_target"": 1.5, ""confirmation_bars"": 2, ""leg_a_atr_target"": 0.8, ""pullback_rsi"": 30, ""session_filter"": ""NY"", ""time_stop_minutes"": 90, ""trail_mult"": 2.5}",2.9772735522779588,0.8523935699033868,48.39165399302883,6.828501000607699,1244.8450164281226,82.1032721211939,0.42691564713457825,1553,82.1032721211939,36.53710188817108,45.77329580255044,A_if_A_hits_first_else_B
