timeframe,strategy_name,exit_model,parameter_set,profit_factor,sharpe,sortino,calmar,max_drawdown,expectancy,win_rate,trade_count,profit_per_trade,parameter_stability_score,robust_score,leg_c_lot_rule
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 18.0, ""atr_stop"": 3.0, ""atr_target"": 2.5, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 25, ""session_filter"": ""NY""}",1.3878711516512894,4.889224282036417,6.838338885604632,65.46283325277041,22.17967141526523,9.518864498199827,0.5891608391608392,2288,9.518864498199827,6.793288951575976,6.666156832909386,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 18.0, ""atr_stop"": 2.0, ""atr_target"": 2.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 25, ""session_filter"": ""NY""}",1.4738875998794307,6.3473937484051355,10.541082070001298,85.8217809337939,18.821428534859212,9.715047212789166,0.5585404971932638,2494,9.715047212789166,6.480117165756255,6.611096769042409,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 15.0, ""atr_stop"": 2.0, ""atr_target"": 2.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 25, ""session_filter"": ""NY""}",1.5003157684950164,7.3650632025073515,12.35882586678959,94.19643778089747,21.348632049960838,10.071611472127254,0.5562604340567613,2995,10.071611472127254,6.079661712587911,6.560974939608101,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 15.0, ""atr_stop"": 2.0, ""atr_target"": 2.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 25, ""session_filter"": ""NY""}",1.498535581109441,7.20709511501538,12.065460683515393,90.5843752205003,21.475134745252817,10.041182021721179,0.5564349621472815,2906,10.041182021721179,6.079661712587911,6.549968594488861,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 20.0, ""atr_stop"": 3.0, ""atr_target"": 2.5, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 25, ""session_filter"": ""NY""}",1.378687883471808,4.727611933588268,6.533532404003922,56.94209251990371,23.295615637556846,9.15249149683909,0.5910763569457221,2174,9.15249149683909,6.793288951575976,6.5360896287972325,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 20.0, ""atr_stop"": 2.0, ""atr_target"": 2.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 25, ""session_filter"": ""NY""}",1.4411094030155551,5.9022465403647795,9.498669165626323,82.89888006390682,17.22431379152677,9.087036422487545,0.5570640644887569,2357,9.087036422487545,6.480117165756255,6.384737353064067,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 15.0, ""atr_stop"": 2.5, ""atr_target"": 2.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.5, ""pullback_rsi"": 25, ""session_filter"": ""NY""}",1.3583257274331848,5.405756962022131,9.080008821413026,69.5512998595356,24.260293217762346,10.140233943923343,0.5448717948717948,2496,10.140233943923343,5.620162967950529,6.349820361437545,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 20.0, ""atr_stop"": 2.5, ""atr_target"": 2.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 25, ""session_filter"": ""NY""}",1.3402684123450592,4.394378919716203,6.135417497009436,59.155595536510965,18.069462398287495,7.8365821788510965,0.5889540566959922,2046,7.8365821788510965,7.416478642520902,6.348272834201302,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 2.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 25, ""session_filter"": ""NY""}",1.3571728396669687,3.7146570465328077,4.299686094076344,47.03897149485367,16.214975938810923,8.882792596763968,0.6366459627329193,1288,8.882792596763968,6.485512596972083,6.298892645438221,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 15.0, ""atr_stop"": 2.5, ""atr_target"": 2.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.5, ""pullback_rsi"": 25, ""session_filter"": ""NY""}",1.3437289128305625,5.1180174238612315,8.427009275479667,65.6302296230514,24.210426892679724,9.81228412662825,0.5442568958419103,2429,9.81228412662825,5.620162967950529,6.232118562463738,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 20.0, ""atr_stop"": 3.0, ""atr_target"": 2.5, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 25, ""session_filter"": ""NY""}",1.3247839306699982,3.9561559672097935,5.530518278993876,47.60475011396986,22.612761776307426,8.200671968622496,0.5901472828847131,1969,8.200671968622496,6.793288951575976,6.192172003361062,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 20.0, ""atr_stop"": 2.0, ""atr_target"": 2.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 25, ""session_filter"": ""NY""}",1.390929814075491,5.08344751234477,8.209600871039386,65.79302853346981,18.16405381030273,8.353225377153285,0.5559179869524697,2146,8.353225377153285,6.480117165756255,6.117867569409063,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 15.0, ""atr_stop"": 3.0, ""atr_target"": 2.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 30, ""session_filter"": ""NY""}",1.3804906778970725,6.566260356270395,8.555424869923893,100.50715925809055,23.20042691647169,8.893245625284177,0.6000508517670989,3933,8.893245625284177,5.95534226292817,6.0686381227465525,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 18.0, ""atr_stop"": 2.5, ""atr_target"": 2.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 30, ""session_filter"": ""NY""}",1.3976062651786418,6.292353293881044,9.090422652713677,82.48494568646854,24.59772986781501,9.033581532311432,0.5773226476699317,3369,9.033581532311432,5.699039875086914,6.005842733133841,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 15.0, ""atr_stop"": 3.0, ""atr_target"": 3.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 25, ""session_filter"": ""NY""}",1.2853556252919631,4.093809538835792,5.462315358077224,55.91759348430085,24.09035630015295,7.4042217871963345,0.5628435324294614,2729,7.4042217871963345,6.893767421291416,5.950744090158247,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 20.0, ""atr_stop"": 2.5, ""atr_target"": 2.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 30, ""session_filter"": ""NY""}",1.3890045395233346,5.974798892530677,8.690547698786634,74.30715305685898,24.55577291485148,8.761217556402087,0.572663252240717,3124,8.761217556402087,5.699039875086914,5.9087949964345095,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 25.0, ""atr_stop"": 2.5, ""atr_target"": 2.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 25, ""session_filter"": ""NY""}",1.372541089093537,3.986326593476584,5.218107379580637,45.38779482782008,16.872823073371002,8.71570825288625,0.6047040971168437,1318,8.71570825288625,5.6904064256721565,5.885688997881364,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 18.0, ""atr_stop"": 2.5, ""atr_target"": 2.5, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 25, ""session_filter"": ""NY""}",1.3456794547552147,4.535233461643686,7.144306881784252,68.42830668955003,18.632862276391297,8.131474581333242,0.560374149659864,2352,8.131474581333242,5.852245836280323,5.748662620743823,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 15.0, ""atr_stop"": 3.0, ""atr_target"": 3.0, ""confirmation_bars"": 2, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 25, ""session_filter"": ""NY""}",1.2572519921651755,3.6744898780649184,4.869854252526804,50.27179791811142,23.80892859033684,6.787812741437584,0.5610586011342155,2645,6.787812741437584,6.893767421291416,5.729380197517327,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 20.0, ""atr_stop"": 2.0, ""atr_target"": 2.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 30, ""session_filter"": ""NY""}",1.4538468548404382,6.9609345346116385,11.714505284234656,84.41380418035756,24.283554445179618,9.391572433132755,0.5421502748930971,3274,9.391572433132755,4.776521979310573,5.727254613254309,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 25.0, ""atr_stop"": 3.0, ""atr_target"": 2.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 25, ""session_filter"": ""NY""}",1.2875178344595664,3.248738376391148,3.811561267681547,42.083280784408636,16.372936109004023,7.258007733922754,0.6235955056179775,1424,7.258007733922754,6.485512596972083,5.7162869424023155,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 18.0, ""atr_stop"": 2.5, ""atr_target"": 2.5, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 25, ""session_filter"": ""NY""}",1.3438112742146877,4.7019414299974045,7.2709455494313815,81.49779254612046,16.61218100838649,8.033165040902414,0.5621044303797469,2528,8.033165040902414,5.852245836280323,5.713880645484928,A_if_A_hits_first_else_B
M15,trend_pullback,fixed_tp,"{""adx_threshold"": 18.0, ""atr_stop"": 2.0, ""atr_target"": 2.0, ""confirmation_bars"": 1, ""leg_a_atr_target"": 1.0, ""pullback_rsi"": 30, ""session_filter"": ""NY""}",1.4446097285771375,7.282377057196331,12.193370996570017,98.43602233410006,23.443930101072738,9.272946264512214,0.5400482185909457,3733,9.272946264512214,4.776521979310573,5.683888028984461,A_if_A_hits_first_else_B
